fecha_despacho,mes_despacho,dia_semana,remitente,id_unidad,franja_horaria,codigo_nodo_entrada,nombre_nodo_entrada,ciudad_entrada,departamento_entrada,codigo_nodo_salida,nombre_nodo_salida,ciudad_salida,departamento_salida,desbalance_entrada,tipo_desbalance_entrada,marca_desbalance_entrada,marca_final_desbalance_entrada,desbalance_salida,tipo_desbalance_salida,marca_desbalance_salida,marca_final_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,otro_desbalance,marca_desbalance_operacional,marca_desbalance_clima,marca_desbalance_sistema,marca_desbalance_integridad,marca_desbalance_aguas_arriba,marca_otro_desbalance,fabricante,modelo,antiguedad_unidad,interrumpido,reenrutado
2023-01-26,1,5,Gasnacer,CE8327,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,61,Alto >60,true,true,33,Medio >15,true,true,206,Ramal <100Km,2,13,16,0,5,,1,1,1,0,1,1,Solar Turbines,Centaur 40,28,false,false
2023-03-12,3,1,Gases del Caribe,CE3984,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,13,Bajo <15,true,false,83,Alto >60,true,true,423,Troncal >300Km,17,10,4,3,28,83,1,1,1,1,1,0,Solar Turbines,Mars 100,0,false,false
2023-10-30,10,2,Surtigas,CE7361,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,29,Medio >15,true,true,51,Medio >15,true,true,63,,11,16,1,18,4,51,1,1,0,1,1,0,Solar Turbines,Taurus 60,6,false,false
2023-12-09,12,7,Efigas,CE1584,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,42,Medio >15,true,true,55,Medio >15,true,true,123,Regional 100-300Km,4,22,3,5,8,55,1,1,1,1,1,0,Solar Turbines,Taurus 60,1,false,false
2023-07-12,7,4,Surtigas,CE1903,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,-7,Sin desbalance en entrada,false,false,83,Alto >60,true,true,327,Troncal >300Km,34,6,8,3,12,83,1,1,1,1,1,0,Caterpillar,Centaur 40,9,false,false
2023-01-16,1,2,Efigas,CE6539,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,43,Medio >15,true,true,34,Medio >15,true,true,192,Troncal >300Km,3,25,0,1,0,34,1,1,0,0,0,0,Siemens,Mars 100,15,false,false
2023-10-02,10,2,Gases de la Guajira,CE3878,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,39,Medio >15,true,true,33,Medio >15,true,true,110,Ramal <100Km,16,4,0,4,3,33,1,1,0,1,1,0,Solar Turbines,Taurus 60,24,false,false
2023-03-10,3,6,Gases de la Guajira,CE2748,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,38,Medio >15,true,true,47,Medio >15,true,true,234,Troncal >300Km,14,0,9,7,13,47,1,0,1,1,1,0,Caterpillar,Mars 100,1,false,false
2023-01-20,1,6,Gases de la Guajira,CE3454,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,51,Medio >15,true,true,85,Alto >60,true,true,372,Troncal >300Km,19,11,26,23,8,,1,1,1,1,1,1,Solar Turbines,Centaur 40,3,false,false
2023-07-20,7,5,Surtigas,CE5514,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,55,Medio >15,true,true,16,Medio >15,true,true,413,Regional 100-300Km,0,7,3,2,3,16,0,1,1,1,1,0,Caterpillar,C15,4,false,false
2023-07-21,7,6,Gases del Caribe,CE8384,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,54,Medio >15,true,true,73,Alto >60,true,true,339,Regional 100-300Km,18,0,25,4,7,73,1,0,1,1,1,0,GE Oil & Gas,C15,6,false,false
2023-07-31,7,2,Gasnacer,CE8874,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,33,Medio >15,true,true,15,Bajo <15,true,true,545,Regional 100-300Km,3,3,1,0,10,,1,1,0,0,1,1,Caterpillar,Taurus 60,5,false,false
2023-09-28,9,5,Gasnacer,CE8938,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-6,Sin desbalance en entrada,false,false,47,Medio >15,true,true,93,Regional 100-300Km,2,10,12,10,9,47,1,1,1,1,1,0,Siemens,Taurus 60,13,false,false
2023-06-14,6,4,Gases de la Guajira,CE7191,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,9,Bajo <15,true,false,68,Alto >60,true,true,644,Regional 100-300Km,12,17,0,1,26,68,1,1,0,0,1,0,Siemens,Centaur 40,17,false,false
2023-01-13,1,6,Gasnacer,CE0301,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,13,Bajo <15,true,false,50,Medio >15,true,true,140,Regional 100-300Km,1,1,9,18,21,,0,0,1,1,1,0,GE Oil & Gas,C15,26,false,false
2023-03-17,3,6,Gases de la Guajira,CE9882,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,-9,Sin desbalance en entrada,false,false,29,Medio >15,true,true,414,Troncal >300Km,16,1,5,11,3,,1,0,1,1,1,1,Caterpillar,C15,14,false,false
2023-01-22,1,1,Gasnacer,CE6915,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,50,Medio >15,true,true,49,Medio >15,true,true,254,Troncal >300Km,6,35,12,1,1,,1,1,1,0,0,1,GE Oil & Gas,Mars 100,13,false,false
2023-06-27,6,3,Gases del Caribe,CE9340,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,2,Bajo <15,true,false,57,Medio >15,true,true,297,Regional 100-300Km,1,7,16,29,10,,0,1,1,1,1,1,Solar Turbines,C15,16,false,false
2023-05-17,5,4,Efigas,CE5087,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,7,Bajo <15,true,false,87,Alto >60,true,true,643,Regional 100-300Km,21,1,1,32,7,87,1,0,0,1,1,0,GE Oil & Gas,Centaur 40,0,false,false
2023-10-06,10,6,Efigas,CE9322,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,3,Bajo <15,true,false,72,Alto >60,true,true,115,Ramal <100Km,1,30,19,13,28,,0,1,1,1,1,1,Siemens,Taurus 60,15,false,false
2023-12-04,12,2,Efigas,CE5039,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,-13,Sin desbalance en entrada,false,false,83,Alto >60,true,true,383,Ramal <100Km,1,22,0,21,17,83,0,1,0,1,1,0,Solar Turbines,Taurus 60,16,false,false
2023-02-26,2,1,Gases de la Guajira,CE1810,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,47,Medio >15,true,true,39,Medio >15,true,true,367,,2,1,30,5,4,,1,0,1,1,1,1,Solar Turbines,Centaur 40,0,false,false
2023-01-20,1,6,Efigas,CE0280,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,23,Medio >15,true,true,58,Medio >15,true,true,577,Ramal <100Km,15,4,3,30,0,58,1,1,1,1,0,0,Solar Turbines,Mars 100,25,false,false
2023-12-29,12,6,Efigas,CE6795,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,20,Medio >15,true,true,49,Medio >15,true,true,545,Troncal >300Km,0,6,3,28,1,49,0,1,1,1,0,0,Siemens,C15,13,false,false
2023-04-21,4,6,Gases de la Guajira,CE4822,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,11,Bajo <15,true,false,43,Medio >15,true,true,280,Troncal >300Km,0,12,19,3,0,43,0,1,1,1,0,0,Solar Turbines,C15,28,false,false
2023-11-26,11,1,Surtigas,CE8134,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,22,Medio >15,true,true,63,Alto >60,true,true,351,Ramal <100Km,14,34,0,0,9,63,1,1,0,0,1,0,Siemens,C15,3,false,false
2023-03-25,3,7,Gasnacer,CE4017,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,42,Medio >15,true,true,19,Medio >15,true,true,621,Ramal <100Km,23,1,0,2,0,,1,0,0,1,0,1,Siemens,Mars 100,26,false,false
2023-09-13,9,4,Efigas,CE6626,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-5,Sin desbalance en entrada,false,false,37,Medio >15,true,true,245,Troncal >300Km,0,21,2,1,3,37,0,1,1,0,1,0,Caterpillar,Mars 100,27,false,false
2023-12-30,12,7,Gases del Caribe,CE5746,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,15,Bajo <15,true,true,44,Medio >15,true,true,641,Troncal >300Km,3,17,8,0,13,44,1,1,1,0,1,0,GE Oil & Gas,Mars 100,1,false,false
2023-01-27,1,6,Gases de la Guajira,CE4340,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-4,Sin desbalance en entrada,false,false,82,Alto >60,true,true,157,Troncal >300Km,14,12,9,17,8,82,1,1,1,1,1,0,Solar Turbines,C15,25,false,false
2023-04-07,4,6,Gasnacer,CE4694,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,-1,Sin desbalance en entrada,false,false,35,Medio >15,true,true,196,Ramal <100Km,6,4,5,15,3,35,1,1,1,1,1,0,GE Oil & Gas,Centaur 40,25,false,false
2023-04-22,4,7,Gases del Caribe,CE2752,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,35,Medio >15,true,true,51,Medio >15,true,true,122,Troncal >300Km,2,1,14,17,22,,1,0,1,1,1,1,Caterpillar,Mars 100,15,false,false
2023-08-05,8,7,Surtigas,CE8713,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,29,Medio >15,true,true,49,Medio >15,true,true,629,Troncal >300Km,2,9,12,20,2,49,1,1,1,1,1,0,Siemens,C15,10,false,false
2023-02-07,2,3,Efigas,CE3770,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,-10,Sin desbalance en entrada,false,false,38,Medio >15,true,true,495,Regional 100-300Km,4,6,4,13,1,38,1,1,1,1,0,0,Solar Turbines,C15,11,false,false
2023-02-21,2,3,Gases del Caribe,CE5091,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,26,Medio >15,true,true,42,Medio >15,true,true,147,Ramal <100Km,1,0,0,1,32,42,0,0,0,0,1,0,Solar Turbines,Taurus 60,5,false,false
2023-03-29,3,4,Gases del Caribe,CE5706,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,22,Medio >15,true,true,56,Medio >15,true,true,376,Troncal >300Km,19,2,13,15,3,56,1,1,1,1,1,0,GE Oil & Gas,Taurus 60,8,false,false
2023-11-06,11,2,Efigas,CE4158,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,44,Medio >15,true,true,83,Alto >60,true,true,267,Ramal <100Km,22,0,26,18,6,83,1,0,1,1,1,0,GE Oil & Gas,Mars 100,1,false,false
2023-04-14,4,6,Gasnacer,CE4295,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,63,Alto >60,true,true,18,Medio >15,true,true,321,Regional 100-300Km,5,4,3,6,1,,1,1,1,1,0,1,Caterpillar,Mars 100,3,false,false
2023-05-09,5,3,Gases de la Guajira,CE7604,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-1,Sin desbalance en entrada,false,false,58,Medio >15,true,true,652,Regional 100-300Km,8,5,25,3,15,58,1,1,1,1,1,0,Solar Turbines,Mars 100,1,false,false
2023-02-01,2,4,Surtigas,CE8891,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,39,Medio >15,true,true,46,Medio >15,true,true,298,Troncal >300Km,6,0,19,11,10,,1,0,1,1,1,0,GE Oil & Gas,Centaur 40,0,false,false
2023-11-23,11,5,Gases del Caribe,CE9256,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,57,Medio >15,true,true,35,Medio >15,true,true,543,Ramal <100Km,39,0,0,8,3,,1,0,0,1,1,1,GE Oil & Gas,C15,10,false,false
2023-03-18,3,7,Gases de la Guajira,CE7604,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,-11,Sin desbalance en entrada,false,false,80,Alto >60,true,true,102,Regional 100-300Km,27,4,27,31,5,,1,1,1,1,1,1,Siemens,Taurus 60,28,false,false
2023-11-15,11,4,Surtigas,CE5769,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-7,Sin desbalance en entrada,false,false,53,Medio >15,true,true,61,Regional 100-300Km,1,23,2,0,27,,0,1,1,0,1,0,Caterpillar,Mars 100,2,false,false
2023-09-30,9,7,Surtigas,CE5346,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,12,Bajo <15,true,false,62,Alto >60,true,true,178,Regional 100-300Km,28,0,22,4,16,,1,0,1,1,1,1,Solar Turbines,Centaur 40,4,false,false
2023-12-25,12,2,Gases del Caribe,CE2715,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,45,Medio >15,true,true,14,Bajo <15,true,false,248,Regional 100-300Km,0,11,8,0,1,,0,1,1,0,0,1,GE Oil & Gas,Centaur 40,27,false,false
2023-10-28,10,7,Efigas,CE0163,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,8,Bajo <15,true,false,58,Medio >15,true,true,200,Regional 100-300Km,2,20,6,13,3,58,1,1,1,1,1,0,Solar Turbines,Mars 100,13,false,false
2023-01-24,1,3,Gases de la Guajira,CE8869,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,18,Medio >15,true,true,38,Medio >15,true,true,234,Ramal <100Km,19,0,21,6,0,,1,0,1,1,0,1,GE Oil & Gas,Mars 100,22,false,false
2023-04-12,4,4,Gases del Caribe,CE8405,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,58,Medio >15,true,true,58,Medio >15,true,true,638,Ramal <100Km,9,0,32,10,14,,1,0,1,1,1,1,GE Oil & Gas,Mars 100,21,false,false
2023-09-17,9,1,Gases de la Guajira,CE9870,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,40,Medio >15,true,true,76,Alto >60,true,true,405,,9,14,25,7,13,76,1,1,1,1,1,0,Caterpillar,C15,22,false,false
2023-03-04,3,7,Gases de la Guajira,CE4760,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,57,Medio >15,true,true,40,Medio >15,true,true,143,Troncal >300Km,4,9,2,15,7,40,1,1,1,1,1,0,GE Oil & Gas,Centaur 40,12,false,false
2023-10-21,10,7,Surtigas,CE0928,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,7,Bajo <15,true,false,56,Medio >15,true,true,302,Ramal <100Km,0,9,5,2,27,56,0,1,1,1,1,0,Caterpillar,C15,10,false,false
2023-04-27,4,5,Gases de la Guajira,CE2496,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,49,Medio >15,true,true,136,Alto >60,true,true,568,Ramal <100Km,27,33,7,0,27,136,1,1,1,0,1,0,Siemens,Taurus 60,18,false,false
2023-05-27,5,7,Gases de la Guajira,CE6130,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,1,Bajo <15,true,false,82,Alto >60,true,true,436,,7,9,23,19,0,82,1,1,1,1,0,0,Siemens,C15,1,false,false
2023-05-04,5,5,Surtigas,CE7334,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,49,Medio >15,true,true,50,Medio >15,true,true,257,,29,0,12,4,0,50,1,0,1,1,0,0,Solar Turbines,Taurus 60,27,false,false
2023-03-23,3,5,Efigas,CE5785,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-11,Sin desbalance en entrada,false,false,48,Medio >15,true,true,574,Troncal >300Km,2,1,39,1,1,48,1,0,1,0,0,0,Solar Turbines,Taurus 60,26,false,false
2023-09-19,9,3,Surtigas,CE6244,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,53,Medio >15,true,true,41,Medio >15,true,true,66,Ramal <100Km,3,4,24,8,16,,1,1,1,1,1,1,Caterpillar,Mars 100,3,false,false
2023-10-11,10,4,Efigas,CE1784,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,29,Medio >15,true,true,18,Medio >15,true,true,138,Troncal >300Km,2,2,8,8,2,,1,1,1,1,1,1,Siemens,Taurus 60,8,false,false
2023-03-16,3,5,Gases de la Guajira,CE7125,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-7,Sin desbalance en entrada,false,false,51,Medio >15,true,true,269,Regional 100-300Km,4,2,0,23,14,51,1,1,0,1,1,0,Siemens,Centaur 40,2,false,false
2023-07-31,7,2,Gases de la Guajira,CE1513,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,63,Alto >60,true,true,28,Medio >15,true,true,203,Regional 100-300Km,0,2,1,4,20,28,0,1,0,1,1,0,Solar Turbines,C15,13,false,false
2023-05-01,5,2,Gases del Caribe,CE4616,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,61,Alto >60,true,true,72,Alto >60,true,true,240,Regional 100-300Km,11,0,1,24,20,72,1,0,0,1,1,0,Siemens,C15,14,false,false
2023-03-22,3,4,Gases del Caribe,CE5948,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,11,Bajo <15,true,false,55,Medio >15,true,true,523,Regional 100-300Km,0,16,0,5,31,55,0,1,0,1,1,0,GE Oil & Gas,C15,12,false,false
2023-08-10,8,5,Efigas,CE3260,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,45,Medio >15,true,true,85,Alto >60,true,true,164,Ramal <100Km,12,9,13,9,19,85,1,1,1,1,1,0,Siemens,Taurus 60,22,false,false
2023-09-09,9,7,Gasnacer,CE2089,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,19,Medio >15,true,true,33,Medio >15,true,true,349,Regional 100-300Km,1,4,19,1,6,33,0,1,1,0,1,0,Caterpillar,C15,6,false,false
2023-11-23,11,5,Surtigas,CE9302,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,-12,Sin desbalance en entrada,false,false,90,Alto >60,true,true,548,Troncal >300Km,20,9,14,12,17,90,1,1,1,1,1,0,Siemens,Centaur 40,18,false,false
2023-08-24,8,5,Gasnacer,CE1810,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,20,Medio >15,true,true,80,Alto >60,true,true,652,Ramal <100Km,25,9,14,21,20,,1,1,1,1,1,1,Solar Turbines,Centaur 40,11,false,false
2023-03-25,3,7,Efigas,CE2099,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,54,Medio >15,true,true,37,Medio >15,true,true,290,Regional 100-300Km,28,4,1,6,3,,1,1,0,1,1,1,Solar Turbines,Mars 100,18,false,false
2023-06-30,6,6,Surtigas,CE0130,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,10,Bajo <15,true,false,28,Medio >15,true,true,566,Troncal >300Km,3,11,0,7,7,,1,1,0,1,1,0,Siemens,Mars 100,17,false,false
2023-03-10,3,6,Gasnacer,CE4882,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,21,Medio >15,true,true,92,Alto >60,true,true,218,Ramal <100Km,33,4,36,34,6,,1,1,1,1,1,1,Siemens,Centaur 40,28,false,false
2023-08-31,8,5,Gases del Caribe,CE5131,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,25,Medio >15,true,true,54,Medio >15,true,true,229,Troncal >300Km,0,32,3,4,2,54,0,1,1,1,1,0,Solar Turbines,C15,0,false,false
2023-11-30,11,5,Surtigas,CE9869,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,17,Medio >15,true,true,48,Medio >15,true,true,139,Troncal >300Km,1,22,2,4,4,48,0,1,1,1,1,0,GE Oil & Gas,Taurus 60,28,false,false
2023-05-22,5,2,Gases de la Guajira,CE0236,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,54,Medio >15,true,true,48,Medio >15,true,true,409,,13,0,0,9,24,48,1,0,0,1,1,0,GE Oil & Gas,Taurus 60,18,false,false
2023-10-16,10,2,Efigas,CE4778,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,51,Medio >15,true,true,27,Medio >15,true,true,537,Regional 100-300Km,1,13,5,6,2,,0,1,1,1,1,0,Solar Turbines,Taurus 60,12,false,false
2023-12-27,12,4,Gasnacer,CE5501,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,27,Medio >15,true,true,44,Medio >15,true,true,381,,1,17,15,5,0,44,0,1,1,1,0,0,Caterpillar,Centaur 40,20,false,false
2023-10-12,10,5,Gases de la Guajira,CE8999,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,14,Bajo <15,true,false,20,Medio >15,true,true,572,Regional 100-300Km,1,4,10,1,1,20,0,1,1,0,0,0,Solar Turbines,Mars 100,6,false,false
2023-08-14,8,2,Gases del Caribe,CE9034,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,36,Medio >15,true,true,44,Medio >15,true,true,587,,7,4,5,9,17,44,1,1,1,1,1,0,Siemens,Mars 100,9,false,false
2023-12-27,12,4,Efigas,CE3119,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,35,Medio >15,true,true,43,Medio >15,true,true,364,Ramal <100Km,32,1,9,5,9,,1,0,1,1,1,1,Caterpillar,C15,24,false,false
2023-02-06,2,2,Gases del Caribe,CE5600,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,48,Medio >15,true,true,24,Medio >15,true,true,370,Troncal >300Km,12,1,3,0,6,24,1,0,1,0,1,0,Caterpillar,C15,26,false,false
2023-07-02,7,1,Gases de la Guajira,CE6736,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,43,Medio >15,true,true,74,Alto >60,true,true,637,Troncal >300Km,10,29,2,3,11,74,1,1,1,1,1,0,Caterpillar,Mars 100,22,false,false
2023-10-15,10,1,Gasnacer,CE9787,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,5,Bajo <15,true,false,33,Medio >15,true,true,442,Ramal <100Km,11,2,3,10,2,33,1,1,1,1,1,0,Solar Turbines,Mars 100,2,false,false
2023-01-07,1,7,Gases del Caribe,CE5217,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,19,Medio >15,true,true,45,Medio >15,true,true,364,Ramal <100Km,1,35,2,6,3,,0,1,1,1,1,1,Solar Turbines,C15,8,false,false
2023-12-03,12,1,Surtigas,CE4618,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,-1,Sin desbalance en entrada,false,false,48,Medio >15,true,true,301,Troncal >300Km,16,0,3,12,5,48,1,0,1,1,1,0,GE Oil & Gas,Centaur 40,18,false,false
