fecha,temp_prom,temp_min,temp_max,precipitacion,humedad,dir_viento,vel_viento,presion,id_nodo
2023-11-11,24.5,23.1,29.4,7.1,81.1,179.0,6.3,1009.7,STM
2023-11-12,25.6,22.4,31.1,27.3,78.5,104.0,5.9,1010.4,SIN
2023-11-13,26.4,21.7,32.0,0.2,75.0,208.0,9.7,1010.7,MTR
2023-11-14,26.4,23.2,29.9,13.2,75.5,133.0,13.8,1011.6,VDP
2023-11-15,25.3,21.9,29.5,11.0,58.5,72.0,11.3,1004.2,RIO
2023-11-16,25.1,22.1,31.4,7.8,63.5,344.0,17.7,1006.2,MAM
2023-11-17,25.6,23.6,30.6,22.3,73.2,92.0,11.6,1007.9,BALLE
2023-11-18,26.7,23.0,31.6,14.6,81.2,220.0,7.1,1005.2,JOBO
2023-11-19,24.6,22.8,31.4,5.2,72.1,340.0,6.9,1005.8,BAQ
2023-11-20,25.3,21.8,32.5,9.9,78.2,189.0,8.3,1008.3,CTG
2023-11-21,26.6,22.5,32.0,5.7,71.9,198.0,18.0,1005.4,STM
2023-11-22,24.8,22.0,31.5,10.9,76.0,286.0,11.0,1008.7,SIN
2023-11-23,26.4,22.8,30.6,19.6,74.8,32.0,18.4,1007.6,MTR
2023-11-24,25.6,23.5,31.3,14.5,59.1,96.0,8.7,1007.2,VDP
2023-11-25,26.6,22.1,31.0,7.3,71.6,117.0,20.0,1007.4,RIO
2023-11-26,27.0,23.7,30.3,11.5,59.4,256.0,22.1,1009.5,MAM
2023-11-27,25.5,22.6,32.3,7.4,66.8,251.0,10.0,1006.4,BALLE
2023-11-28,27.7,23.0,30.9,2.5,80.8,203.0,22.0,1006.4,JOBO
2023-11-29,25.2,23.6,32.2,0.2,64.7,214.0,5.1,1011.3,BAQ
2023-11-30,27.6,23.8,32.1,5.9,78.4,27.0,22.2,1006.5,CTG
2023-12-01,27.0,22.8,31.8,7.8,71.6,83.0,17.2,1007.7,STM
2023-12-02,25.1,22.2,30.8,37.6,59.3,351.0,18.5,1010.3,SIN
2023-12-03,27.4,23.1,31.8,1.9,76.2,216.0,24.3,1006.9,MTR
2023-12-04,27.2,22.5,33.0,4.5,62.6,344.0,21.8,1011.9,VDP
2023-12-05,25.6,22.6,30.6,3.9,76.9,139.0,7.4,1009.5,RIO
2023-12-06,27.9,23.3,33.0,12.7,74.2,213.0,17.8,1009.4,MAM
2023-12-07,27.9,23.5,31.4,9.7,58.5,12.0,15.4,1010.6,BALLE
2023-12-08,25.6,23.1,30.4,0.7,74.2,93.0,17.5,1007.9,JOBO
2023-12-09,27.8,24.2,32.7,0.5,80.0,152.0,5.4,1006.5,BAQ
2023-12-10,26.6,23.4,33.1,0.4,61.8,40.0,14.1,1004.8,CTG
2023-12-11,28.5,23.8,32.2,4.8,66.4,89.0,11.4,1007.4,STM
2023-12-12,28.1,24.2,32.4,6.0,60.1,135.0,5.3,1010.1,SIN
2023-12-13,27.8,23.4,31.4,9.2,75.7,341.0,16.6,1005.1,MTR
2023-12-14,26.9,22.7,32.8,5.5,60.0,81.0,23.3,1009.6,VDP
2023-12-15,25.8,23.8,33.2,12.5,60.7,58.0,5.2,1008.7,RIO
2023-12-16,26.9,23.9,30.8,11.8,63.2,130.0,8.9,1009.1,MAM
2023-12-17,28.6,23.4,32.2,6.8,79.7,316.0,12.9,1005.3,BALLE
2023-12-18,26.9,23.0,33.6,19.8,74.2,258.0,19.1,1011.5,JOBO
2023-12-19,26.1,22.9,33.8,2.8,72.2,6.0,18.2,1005.9,BAQ
2023-12-20,27.4,22.7,33.8,9.4,77.9,273.0,15.7,1010.3,CTG
2023-12-21,27.9,24.0,33.6,17.3,74.4,262.0,12.3,1006.7,STM
2023-12-22,26.1,23.0,31.1,17.5,63.8,183.0,19.7,1005.7,SIN
2023-12-23,28.4,23.2,32.8,6.6,77.3,35.0,12.3,1009.5,MTR
2023-12-24,27.1,24.6,32.3,17.3,63.9,20.0,24.4,1008.2,VDP
2023-12-25,26.9,23.4,32.9,0.0,72.1,281.0,12.8,1009.5,RIO
2023-12-26,26.6,24.1,33.6,17.7,74.6,335.0,13.3,1008.6,MAM
2023-12-27,28.6,24.7,34.2,1.0,80.4,71.0,24.0,1009.5,BALLE
2023-12-28,29.0,24.2,33.0,8.1,72.6,25.0,12.2,1011.1,JOBO
2023-12-29,27.4,23.2,33.5,9.1,75.9,160.0,21.1,1011.6,BAQ
2023-12-30,27.1,24.9,33.0,2.1,77.3,81.0,8.3,1010.1,CTG
2023-12-31,28.2,24.7,32.2,22.6,72.3,71.0,7.8,1007.2,STM
2023-01-01,28.8,23.8,32.3,2.0,58.8,284.0,12.4,1007.6,JOBO
2023-01-02,29.0,24.0,33.8,26.4,77.4,160.0,7.4,1008.9,BAQ
2023-01-03,26.8,24.8,33.3,1.6,68.6,273.0,17.8,1007.0,CTG
2023-01-04,26.9,23.6,33.8,17.3,76.4,305.0,12.1,1004.4,STM
2023-01-05,27.4,25.0,33.9,6.1,74.0,68.0,10.6,1010.6,SIN
2023-01-06,27.7,23.8,34.5,19.8,69.5,34.0,9.2,1008.0,MTR
2023-01-07,28.3,24.2,33.5,15.3,71.9,301.0,6.0,1010.9,VDP
2023-01-08,27.5,23.4,33.0,26.3,72.6,220.0,7.5,1011.4,RIO
2023-01-09,29.7,24.3,34.0,11.0,58.7,168.0,7.4,1009.0,MAM
2023-01-10,30.0,25.2,32.9,5.9,63.5,328.0,17.5,1005.7,BALLE
2023-01-11,29.3,24.2,34.0,17.2,76.7,233.0,23.7,1008.1,JOBO
2023-01-12,27.9,24.5,33.2,20.8,82.0,51.0,11.8,1010.9,BAQ
2023-01-13,27.5,25.0,33.7,6.4,61.4,91.0,23.2,1006.1,CTG
2023-01-14,30.1,24.6,34.4,4.0,69.7,60.0,12.8,1004.1,STM
2023-01-15,28.5,24.7,33.9,16.9,60.9,80.0,9.8,1007.0,SIN
2023-01-16,29.6,24.4,34.5,3.2,63.5,74.0,9.0,1008.7,MTR
2023-01-17,27.6,23.9,34.4,19.1,68.3,316.0,6.1,1004.6,VDP
2023-01-18,27.6,25.3,35.4,8.6,65.7,130.0,17.8,1007.2,RIO
2023-01-19,29.6,25.4,33.8,3.8,69.7,123.0,6.7,1010.5,MAM
2023-01-20,29.2,24.6,34.4,7.8,68.1,359.0,7.1,1009.3,BALLE
2023-01-21,29.5,24.1,33.2,19.2,80.6,50.0,22.0,1005.1,JOBO
2023-01-22,28.7,25.2,35.1,33.8,63.2,309.0,15.1,1004.2,BAQ
2023-01-23,28.3,25.3,33.2,0.1,62.1,88.0,19.0,1009.7,CTG
2023-01-24,28.1,24.7,34.2,7.2,82.4,2.0,16.0,1010.3,STM
2023-01-25,29.2,25.3,33.9,3.6,60.3,360.0,18.1,1011.2,SIN
2023-01-26,28.4,24.7,33.0,8.9,71.6,98.0,23.1,1009.0,MTR
2023-01-27,28.6,25.7,35.5,0.5,75.6,84.0,14.6,1005.6,VDP
2023-01-28,29.8,25.3,33.9,11.7,73.1,210.0,15.8,1006.4,RIO
2023-01-29,30.7,24.3,34.9,3.0,77.0,14.0,11.6,1011.4,MAM
2023-01-30,28.3,25.8,33.8,21.2,65.1,228.0,21.4,1005.6,BALLE
2023-01-31,30.4,24.5,35.8,8.9,57.8,47.0,9.7,1010.0,JOBO
2023-02-01,28.5,24.5,35.4,0.5,64.2,75.0,17.9,1009.4,BAQ
2023-02-02,30.9,24.4,34.7,4.6,69.7,79.0,7.7,1004.2,CTG
2023-02-03,30.9,24.4,33.8,7.8,74.0,173.0,15.9,1010.1,STM
2023-02-04,28.5,25.9,34.1,27.1,68.6,275.0,24.6,1009.8,SIN
2023-02-05,28.7,25.3,36.2,14.6,77.4,191.0,21.7,1008.2,MTR
2023-02-06,29.7,25.2,34.4,8.2,59.6,31.0,6.6,1008.5,VDP
2023-02-07,31.0,25.9,33.9,0.1,69.9,269.0,12.4,1011.4,RIO
2023-02-08,29.4,25.2,34.5,21.1,58.9,320.0,6.3,1008.0,MAM
2023-02-09,28.6,25.9,34.4,11.4,76.2,286.0,13.2,1006.2,BALLE
2023-02-10,31.4,25.8,35.3,5.2,79.9,199.0,11.7,1008.6,JOBO
2023-02-11,30.7,25.5,35.2,7.3,57.7,184.0,21.5,1010.3,BAQ
2023-02-12,30.2,24.9,35.4,6.6,78.6,225.0,8.0,1007.9,CTG
2023-02-13,28.6,25.0,35.3,1.6,81.1,333.0,18.6,1011.1,STM
2023-02-14,28.9,25.5,34.3,1.6,70.5,339.0,7.6,1011.9,SIN
2023-02-15,29.4,25.4,34.9,10.7,76.4,217.0,5.2,1009.2,MTR
2023-02-16,29.5,25.1,34.6,10.9,73.3,83.0,22.5,1010.2,VDP
2023-02-17,31.1,26.4,34.6,12.6,59.5,262.0,11.2,1008.5,RIO
2023-02-18,30.7,25.0,36.4,6.5,75.1,213.0,14.3,1009.1,MAM
2023-02-19,29.6,26.2,34.4,28.7,79.5,154.0,9.2,1007.5,BALLE
2023-02-20,31.2,26.1,36.3,14.1,82.4,80.0,8.5,1011.7,JOBO
2023-02-21,29.4,25.9,34.5,3.3,59.1,169.0,20.0,1005.9,BAQ
2023-02-22,29.4,24.8,34.8,7.9,80.9,277.0,16.8,1010.0,CTG
2023-02-23,30.0,26.0,34.9,1.9,65.8,114.0,13.0,1009.2,STM
2023-02-24,29.4,26.2,36.7,8.2,79.2,307.0,15.9,1007.8,SIN
2023-02-25,29.5,26.5,36.8,8.4,65.6,162.0,9.6,1010.3,MTR
2023-02-26,31.5,25.9,35.1,5.1,59.9,259.0,22.8,1006.5,VDP
2023-02-27,31.3,25.9,36.2,0.6,61.9,102.0,22.7,1010.3,RIO
2023-02-28,31.9,25.7,34.8,7.2,80.4,333.0,17.9,1008.7,MAM
2023-03-01,31.0,25.5,34.2,2.6,68.3,9.0,7.8,1004.1,BALLE
2023-03-02,30.5,26.4,35.3,1.6,77.2,184.0,5.2,1008.0,JOBO
2023-03-03,31.4,26.6,36.5,14.7,63.3,303.0,22.9,1009.7,BAQ
2023-03-04,30.7,24.9,36.7,14.8,65.5,283.0,5.1,1007.5,CTG
2023-03-05,30.6,26.4,35.4,1.3,76.1,263.0,14.1,1005.0,STM
2023-03-06,29.5,25.7,35.9,14.0,75.0,113.0,15.5,1007.4,SIN
2023-03-07,29.4,24.8,35.7,12.4,60.5,270.0,21.6,1011.4,MTR
2023-03-08,29.5,25.8,36.7,5.3,82.3,331.0,19.0,1004.9,VDP
2023-03-09,31.5,26.4,37.1,12.9,65.3,210.0,21.6,1010.6,RIO
2023-03-10,30.0,26.3,36.3,12.5,63.6,224.0,24.9,1005.6,MAM
2023-03-11,30.9,26.3,35.4,2.2,64.1,129.0,20.3,1007.2,BALLE
2023-03-12,30.0,26.4,37.3,18.3,70.1,304.0,9.9,1010.5,JOBO
2023-03-13,30.6,25.3,36.0,31.6,62.4,265.0,13.8,1010.7,BAQ
2023-03-14,29.6,26.9,36.8,15.6,69.7,322.0,16.7,1004.1,CTG
2023-03-15,30.6,25.9,36.4,0.6,65.3,98.0,23.0,1007.3,STM
2023-03-16,30.3,26.1,36.2,9.2,80.8,302.0,12.0,1006.3,SIN
2023-03-17,30.7,25.0,36.1,12.1,59.3,324.0,13.2,1005.9,MTR
2023-03-18,30.3,25.3,36.5,23.3,71.6,2.0,23.5,1011.7,VDP
2023-03-19,32.1,26.4,36.5,1.3,71.9,211.0,12.7,1011.8,RIO
2023-03-20,30.0,25.9,34.5,9.6,81.3,55.0,9.4,1011.4,MAM
2023-03-21,31.5,26.8,35.2,29.7,61.5,201.0,21.9,1008.5,BALLE
2023-03-22,30.7,25.6,34.9,33.6,65.9,159.0,8.0,1010.1,JOBO
2023-03-23,30.9,25.7,35.0,5.4,77.9,314.0,18.6,1010.0,BAQ
2023-03-24,30.6,25.5,35.4,6.3,69.1,244.0,21.1,1004.7,CTG
2023-03-25,32.2,26.1,34.5,31.5,79.0,266.0,19.0,1004.1,STM
2023-03-26,29.6,26.0,35.5,8.7,71.7,91.0,16.0,1011.0,SIN
2023-03-27,30.8,25.7,37.1,8.8,60.7,47.0,20.5,1006.3,MTR
2023-03-28,31.9,25.7,35.0,8.3,71.4,248.0,10.5,1007.2,VDP
2023-03-29,31.4,25.3,36.4,8.7,68.0,356.0,19.2,1004.6,RIO
2023-03-30,29.6,26.0,37.1,10.8,61.2,313.0,21.3,1010.2,MAM
2023-03-31,31.0,25.6,36.7,6.3,71.8,254.0,16.0,1008.1,BALLE
2023-04-01,30.6,25.2,35.9,0.5,61.1,139.0,19.8,1011.6,JOBO
2023-04-02,29.8,26.7,35.6,11.3,79.0,297.0,11.2,1005.4,BAQ
2023-04-03,30.8,26.8,36.9,22.7,81.5,122.0,20.7,1004.3,CTG
2023-04-04,30.8,26.8,36.4,0.9,61.7,355.0,18.7,1006.8,STM
2023-04-05,32.3,25.2,35.2,12.0,82.4,185.0,10.3,1008.3,SIN
2023-04-06,30.9,25.6,35.8,8.7,58.9,153.0,21.3,1011.8,MTR
2023-04-07,30.3,25.7,35.5,7.9,62.1,352.0,24.9,1005.2,VDP
2023-04-08,30.9,26.2,37.3,1.2,64.1,110.0,23.9,1005.8,RIO
2023-04-09,30.2,25.4,34.7,1.5,67.1,285.0,11.0,1011.0,MAM
2023-04-10,29.9,25.3,35.9,6.5,78.2,98.0,22.8,1005.3,BALLE
2023-04-11,31.3,25.3,35.4,25.0,66.9,31.0,11.6,1007.7,JOBO
2023-04-12,30.2,25.6,35.6,23.9,71.4,328.0,17.0,1006.4,BAQ
2023-04-13,31.0,26.6,35.6,22.7,66.8,109.0,9.7,1011.7,CTG
2023-04-14,30.7,25.6,34.5,14.7,62.2,61.0,15.1,1006.2,STM
2023-04-15,31.4,26.7,36.4,22.3,72.5,145.0,6.2,1010.1,SIN
2023-04-16,31.5,25.5,37.1,17.9,66.9,313.0,24.6,1007.3,MTR
2023-04-17,30.0,25.3,36.5,2.7,69.2,225.0,8.2,1007.6,VDP
2023-04-18,29.4,24.9,36.6,2.9,69.3,310.0,18.1,1006.5,RIO
2023-04-19,29.7,26.0,35.1,3.1,77.2,159.0,20.5,1008.0,MAM
2023-04-20,30.0,25.9,35.6,17.9,63.0,167.0,7.4,1007.5,BALLE
2023-04-21,31.3,25.5,36.2,3.8,65.3,76.0,13.1,1011.5,JOBO
2023-04-22,29.8,24.9,35.6,9.4,75.3,165.0,13.1,1011.4,BAQ
2023-04-23,32.2,25.3,37.2,1.6,60.8,246.0,14.8,1008.8,CTG
2023-04-24,30.6,25.5,35.4,8.0,59.2,19.0,22.6,1006.1,STM
2023-04-25,29.8,26.5,36.4,10.9,78.0,65.0,16.1,1009.2,SIN
2023-04-26,31.9,25.7,35.6,9.1,65.3,331.0,19.5,1006.7,MTR
2023-04-27,30.4,26.2,34.3,10.3,61.6,50.0,7.5,1004.7,VDP
2023-04-28,32.0,26.3,34.2,24.6,76.9,155.0,9.6,1008.1,RIO
2023-04-29,30.7,24.9,34.2,1.3,77.6,210.0,8.8,1006.2,MAM
2023-04-30,29.5,25.6,34.3,7.4,77.7,16.0,8.8,1011.2,BALLE
2023-05-01,30.5,24.8,34.7,10.4,77.3,348.0,23.6,1009.1,JOBO
2023-05-02,29.6,25.2,34.6,0.1,76.5,341.0,16.0,1006.2,BAQ
2023-05-03,30.6,25.9,36.5,10.7,66.3,153.0,21.4,1008.5,CTG
2023-05-04,31.5,26.2,34.8,14.7,67.0,315.0,24.3,1007.3,STM
2023-05-05,29.7,25.9,34.0,2.8,73.9,95.0,7.6,1006.6,SIN
2023-05-06,29.7,26.0,35.4,12.4,57.7,200.0,11.5,1009.8,MTR
2023-05-07,29.8,24.7,35.3,1.0,70.0,108.0,18.6,1011.4,VDP
2023-05-08,31.7,26.1,34.9,14.9,66.2,26.0,14.3,1009.7,RIO
2023-05-09,29.3,25.2,36.9,16.1,57.8,318.0,7.5,1005.4,MAM
2023-05-10,31.4,25.5,34.4,27.9,81.7,160.0,17.2,1010.4,BALLE
2023-05-11,29.0,25.7,36.7,34.3,77.4,209.0,18.3,1009.0,JOBO
2023-05-12,28.8,26.2,36.1,0.5,60.6,143.0,8.1,1008.2,BAQ
2023-05-13,30.4,25.0,34.6,29.7,58.8,245.0,23.0,1005.3,CTG
2023-05-14,31.2,24.7,36.4,11.4,63.8,104.0,13.1,1004.6,STM
2023-05-15,31.4,26.2,34.3,8.8,62.3,260.0,19.1,1009.0,SIN
2023-05-16,30.1,26.3,35.8,13.5,69.8,55.0,22.7,1009.6,MTR
2023-05-17,29.0,26.0,33.6,0.1,71.1,344.0,7.8,1009.3,VDP
2023-05-18,30.0,26.0,33.9,28.9,58.6,45.0,22.4,1004.2,RIO
2023-05-19,29.8,24.9,35.9,2.2,75.8,249.0,22.7,1007.6,MAM
2023-05-20,29.4,24.5,34.3,0.5,58.2,326.0,14.9,1004.8,BALLE
2023-05-21,29.4,26.0,33.6,4.0,60.2,358.0,14.9,1007.1,JOBO
2023-05-22,31.4,25.5,33.6,20.9,80.0,336.0,10.1,1005.8,BAQ
2023-05-23,29.4,26.1,34.1,18.5,82.4,217.0,13.4,1006.3,CTG
2023-05-24,30.9,25.8,35.7,5.9,79.8,80.0,18.1,1009.4,STM
2023-05-25,30.9,25.7,33.4,9.0,69.6,18.0,9.7,1008.7,SIN
2023-05-26,28.6,24.9,35.1,1.2,78.7,97.0,18.1,1007.9,MTR
2023-05-27,29.4,25.6,34.8,14.1,79.5,291.0,15.8,1010.8,VDP
2023-05-28,31.1,24.1,34.1,9.4,77.0,30.0,22.6,1004.7,RIO
2023-05-29,29.7,26.0,34.0,11.3,81.3,231.0,18.1,1007.4,MAM
2023-05-30,28.3,24.3,33.9,4.9,74.0,82.0,11.4,1007.6,BALLE
2023-05-31,28.5,25.6,35.6,7.4,61.7,71.0,21.8,1008.5,JOBO
2023-06-01,28.6,25.6,35.4,6.8,59.1,100.0,24.0,1011.3,BAQ
2023-06-02,28.1,25.0,33.2,10.4,58.0,226.0,20.5,1007.1,CTG
2023-06-03,30.7,24.0,35.0,4.7,82.4,22.0,16.3,1005.0,STM
2023-06-04,28.7,25.5,33.8,2.0,65.0,120.0,14.5,1007.3,SIN
2023-06-05,30.0,25.7,35.6,3.6,58.2,145.0,14.6,1009.4,MTR
2023-06-06,29.4,25.5,35.6,5.5,60.6,355.0,19.6,1011.1,VDP
2023-06-07,29.6,25.6,33.1,27.0,81.5,100.0,16.4,1005.7,RIO
2023-06-08,29.1,24.6,33.1,14.9,61.6,64.0,5.8,1009.9,MAM
2023-06-09,30.0,25.7,35.6,6.6,77.2,189.0,15.0,1008.8,BALLE
2023-06-10,28.3,24.5,35.3,3.7,70.0,151.0,10.6,1011.9,JOBO
2023-06-11,29.4,24.6,35.1,18.2,79.9,111.0,10.8,1007.6,BAQ
2023-06-12,28.4,25.5,33.6,0.5,61.8,57.0,12.3,1007.0,CTG
2023-06-13,27.6,24.1,35.2,21.5,70.8,57.0,16.8,1006.6,STM
2023-06-14,27.6,24.3,34.5,3.4,80.7,354.0,8.7,1007.1,SIN
2023-06-15,29.1,24.4,32.9,3.4,61.4,292.0,8.6,1007.7,MTR
2023-06-16,29.9,24.0,33.9,4.0,72.0,86.0,18.2,1007.9,VDP
2023-06-17,29.7,23.5,33.4,9.3,69.8,144.0,13.5,1010.1,RIO
2023-06-18,28.4,25.3,33.0,0.1,62.7,107.0,10.3,1011.4,MAM
2023-06-19,27.2,23.6,32.7,5.8,65.7,257.0,16.6,1007.2,BALLE
2023-06-20,27.6,24.1,33.7,11.9,71.2,123.0,18.6,1008.8,JOBO
2023-06-21,30.0,23.6,32.2,12.1,58.0,334.0,19.6,1007.0,BAQ
2023-06-22,27.1,24.8,34.4,10.1,65.8,10.0,14.6,1007.1,CTG
2023-06-23,27.2,24.5,34.7,15.3,62.4,48.0,15.0,1010.4,STM
2023-06-24,28.0,23.6,33.6,6.5,58.8,292.0,14.8,1010.2,SIN
2023-06-25,27.0,25.1,34.4,3.7,74.0,206.0,21.3,1008.1,MTR
2023-06-26,29.4,24.8,33.9,2.3,77.3,170.0,8.8,1011.1,VDP
2023-06-27,27.7,24.5,31.7,10.6,81.0,2.0,22.3,1008.0,RIO
2023-06-28,26.9,24.6,33.5,19.8,74.8,220.0,10.7,1010.4,MAM
2023-06-29,29.2,24.5,32.1,6.4,60.1,331.0,19.6,1009.3,BALLE
2023-06-30,26.9,23.9,33.8,0.0,69.9,298.0,21.7,1010.5,JOBO
2023-07-01,27.4,23.3,33.0,10.3,73.9,275.0,16.7,1010.8,BAQ
2023-07-02,27.8,24.8,33.8,1.8,64.2,164.0,11.0,1006.1,CTG
2023-07-03,28.3,23.0,31.8,0.2,71.8,224.0,20.4,1009.4,STM
2023-07-04,27.2,23.7,33.0,5.9,78.8,6.0,14.8,1005.0,SIN
2023-07-05,28.1,23.9,32.9,25.0,72.9,33.0,15.9,1007.5,MTR
2023-07-06,29.1,24.0,33.8,5.7,69.6,187.0,24.8,1006.8,VDP
2023-07-07,27.0,23.7,33.1,4.0,58.0,338.0,13.4,1005.8,RIO
2023-07-08,28.5,24.1,33.6,34.1,73.2,131.0,16.8,1011.5,MAM
2023-07-09,26.9,23.7,31.4,1.0,76.6,176.0,20.2,1011.9,BALLE
2023-07-10,28.7,23.9,33.7,15.6,77.1,81.0,11.5,1011.7,JOBO
2023-07-11,27.8,23.7,32.6,7.0,82.2,252.0,12.9,1010.3,BAQ
2023-07-12,27.9,24.6,32.8,26.1,78.6,313.0,10.6,1009.2,CTG
2023-07-13,27.8,23.2,32.3,11.8,58.2,46.0,14.3,1010.3,STM
2023-07-14,27.1,24.4,31.4,7.8,66.6,190.0,22.1,1009.5,SIN
2023-07-15,25.8,22.9,30.8,9.5,74.7,48.0,19.8,1009.1,MTR
2023-07-16,26.2,22.6,30.9,4.4,65.5,263.0,19.0,1005.7,VDP
2023-07-17,27.9,23.7,31.4,0.0,81.5,170.0,18.1,1009.3,RIO
2023-07-18,25.8,24.2,33.0,1.4,64.0,149.0,10.7,1007.1,MAM
2023-07-19,27.0,24.4,31.2,3.2,62.2,337.0,11.0,1011.4,BALLE
2023-07-20,27.0,22.5,30.9,9.1,78.3,60.0,5.9,1005.9,JOBO
2023-07-21,27.3,24.1,33.4,19.4,74.7,26.0,21.9,1010.5,BAQ
2023-07-22,27.0,23.4,31.0,6.0,75.5,211.0,15.9,1008.7,CTG
2023-07-23,27.4,23.6,31.5,3.1,65.6,136.0,10.6,1004.2,STM
2023-07-24,26.7,22.4,31.4,32.2,63.8,298.0,24.4,1006.0,SIN
2023-07-25,27.0,24.0,32.0,2.5,58.9,189.0,24.9,1011.3,MTR
2023-07-26,25.8,23.5,33.2,12.5,71.1,111.0,18.2,1006.1,VDP
2023-07-27,26.1,23.4,32.4,13.8,76.0,277.0,22.9,1004.9,RIO
2023-07-28,28.0,22.8,32.7,31.2,82.4,255.0,18.3,1011.4,MAM
2023-07-29,26.6,23.4,32.1,9.0,63.5,36.0,21.0,1006.8,BALLE
2023-07-30,26.8,23.4,32.7,0.4,79.5,36.0,6.2,1004.2,JOBO
2023-07-31,26.6,23.3,31.1,7.8,81.9,317.0,14.7,1007.9,BAQ
2023-08-01,25.8,23.7,32.3,13.9,66.7,316.0,22.1,1011.4,CTG
2023-08-02,27.9,22.4,30.5,7.0,77.0,264.0,5.9,1008.2,STM
2023-08-03,27.1,22.8,32.5,0.0,63.8,355.0,13.9,1005.9,SIN
2023-08-04,27.5,23.3,30.5,3.0,64.8,60.0,21.7,1006.4,MTR
2023-08-05,24.9,23.7,32.3,1.6,70.0,168.0,12.5,1007.0,VDP
2023-08-06,27.1,22.6,30.7,2.6,77.2,89.0,6.7,1011.7,RIO
2023-08-07,27.7,21.9,31.0,0.5,72.1,280.0,24.0,1006.8,MAM
2023-08-08,25.1,22.3,31.7,26.2,68.7,15.0,9.2,1008.2,BALLE
2023-08-09,26.2,22.2,32.0,21.0,73.0,194.0,17.3,1008.0,JOBO
2023-08-10,26.7,23.1,31.4,27.1,64.8,156.0,16.5,1008.5,BAQ
2023-08-11,25.9,23.5,32.3,0.4,67.3,22.0,13.6,1010.3,CTG
2023-08-12,25.4,23.1,30.2,0.5,57.5,276.0,23.2,1009.4,STM
2023-08-13,25.4,22.3,31.8,0.9,80.9,231.0,18.3,1008.9,SIN
2023-08-14,27.0,21.9,31.9,15.5,71.5,45.0,16.8,1004.8,MTR
2023-08-15,27.1,22.0,31.0,2.9,77.3,47.0,21.3,1010.7,VDP
2023-08-16,25.8,22.0,29.8,5.3,60.7,252.0,20.4,1008.2,RIO
2023-08-17,24.8,22.9,29.7,3.7,65.7,284.0,5.4,1009.3,MAM
2023-08-18,26.7,22.1,32.2,24.1,72.7,221.0,15.8,1008.9,BALLE
2023-08-19,24.4,21.8,30.6,6.8,67.6,280.0,19.8,1008.1,JOBO
2023-08-20,26.1,23.1,29.3,0.1,78.2,309.0,14.9,1004.2,BAQ
2023-08-21,27.0,22.8,31.5,10.2,79.4,31.0,9.2,1005.3,CTG
2023-08-22,26.2,22.9,29.6,8.9,70.5,252.0,12.4,1007.1,STM
2023-08-23,24.7,23.1,30.6,5.2,70.0,167.0,13.7,1005.2,SIN
2023-08-24,26.0,23.4,29.8,6.2,57.8,48.0,11.6,1009.6,MTR
2023-08-25,24.7,23.0,30.5,19.2,68.1,23.0,21.7,1007.3,VDP
2023-08-26,24.5,23.0,29.5,6.3,60.1,122.0,18.5,1007.2,RIO
2023-08-27,26.9,22.2,29.7,1.0,57.8,240.0,19.1,1011.9,MAM
2023-08-28,24.1,22.6,29.8,5.9,82.0,254.0,13.3,1009.9,BALLE
2023-08-29,24.7,21.6,29.2,1.1,73.3,358.0,11.1,1010.0,JOBO
2023-08-30,26.4,22.3,31.7,15.0,66.9,155.0,14.8,1011.5,BAQ
2023-08-31,24.1,22.2,30.5,18.6,77.4,212.0,8.4,1010.2,CTG
2023-09-01,26.5,21.6,30.6,4.3,79.7,98.0,18.3,1009.8,STM
2023-09-02,25.2,23.1,31.5,9.0,80.0,181.0,12.5,1005.2,SIN
2023-09-03,26.1,22.3,29.8,7.3,61.0,85.0,23.5,1009.7,MTR
2023-09-04,25.3,21.4,29.4,5.8,65.6,38.0,9.7,1007.6,VDP
2023-09-05,24.6,21.4,30.8,18.8,62.4,238.0,17.0,1008.5,RIO
2023-09-06,25.5,22.4,31.1,1.2,61.2,161.0,10.2,1005.8,MAM
2023-09-07,24.1,21.3,30.3,2.2,63.5,252.0,11.4,1005.5,BALLE
2023-09-08,26.6,21.9,31.5,0.0,72.1,216.0,6.4,1010.6,JOBO
2023-09-09,24.1,21.8,29.0,28.2,81.1,301.0,20.9,1010.0,BAQ
2023-09-10,26.1,21.7,28.9,12.4,77.7,78.0,20.0,1005.3,CTG
2023-09-11,25.7,22.3,29.8,0.2,73.6,13.0,17.5,1011.0,STM
2023-09-12,23.9,21.1,29.4,13.1,60.8,114.0,16.1,1005.2,SIN
2023-09-13,24.3,22.9,29.1,17.1,72.7,26.0,13.5,1008.8,MTR
2023-09-14,25.8,21.6,30.7,27.5,62.7,283.0,13.8,1007.1,VDP
2023-09-15,24.7,22.2,29.6,2.2,75.2,255.0,15.3,1005.6,RIO
2023-09-16,24.6,22.0,31.3,22.8,71.0,24.0,21.2,1006.1,MAM
2023-09-17,23.8,21.4,31.0,23.5,58.9,42.0,11.7,1004.3,BALLE
2023-09-18,25.5,22.1,31.1,2.3,75.0,97.0,20.9,1006.5,JOBO
2023-09-19,26.5,22.7,28.6,25.1,80.7,165.0,24.9,1009.7,BAQ
2023-09-20,23.7,22.7,29.3,29.2,61.6,98.0,10.6,1011.2,CTG
2023-09-21,23.6,22.2,29.1,0.5,72.9,182.0,23.5,1004.4,STM
