fuente,fecha_despacho,dia_semana,remitente,id_unidad,interrumpido,reenrutado,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba
gas_interrupted_5,2023-05-20,7,Efigas,CE2825,true,false,BALLE,"Manaure, LAG",Noche,-10,false,,RIO,"Riohacha, LAG",38,,530,Ramal industrial,14,1,16,11,3
gas_interrupted_5,2023-05-21,1,Gasnacer,CE8345,false,true,JOBO,"Sahagún, COR",Mañana,63,true,,MTR,"Montería, COR",78,,299,RAMAL urbano,12,8,11,19,6
gas_interrupted_5,2023-05-22,2,Surtigas,CE0406,true,true,BALLE,"Manaure, LAG",Tarde,12,true,,RIO,"Riohacha, LAG",35,,253,troncal norte,9,12,15,0,0
gas_interrupted_5,2023-05-23,3,Efigas,CE8941,true,true,JOBO,"Sahagún, COR",Madrugada,43,true,,MAM,"Cartagena, BOL",43,,388,Troncal principal,3,3,24,0,17
gas_interrupted_5,2023-05-24,4,Gases del Caribe,CE1,true,false,BALLE,"Manaure, LAG",Tarde,-15,false,,STM,"Santa Marta, MAG",71,,213,regional sur,4,15,4,7,26
gas_interrupted_5,2023-05-25,5,Gasnacer,CE9376,true,true,BALLE,"Manaure, LAG",Mañana,58,true,,STM,"Santa Marta, MAG",33,,508,Troncal principal,8,5,4,1,7
gas_interrupted_5,2023-05-26,6,Efigas,CE2108,true,true,JOBO,"Sahagún, COR",Noche,42,true,,CTG,"Cartagena, BOL",46,,150,Regional Sabanas,0,16,0,4,11
gas_interrupted_5,2023-05-27,7,Surtigas,CE8577,false,false,JOBO,"Sahagún, COR",Noche,21,true,,SIN,"Sincelejo, SUC",48,,410,regional sur,11,15,19,5,3
gas_interrupted_5,2023-05-28,1,Gases del Caribe,CE7674,true,false,JOBO,"Sahagún, COR",Noche,3,true,,RIO,"Riohacha, LAG",66,,313,troncal norte,25,23,12,3,3
gas_interrupted_5,2023-05-29,2,Gases de la Guajira,CE2492,true,false,JOBO,"Sahagún, COR",Madrugada,-2,false,,BAQ,"Barranquilla, ATL",59,,337,ductos varios,5,10,2,18,27
gas_interrupted_5,2023-05-30,3,Surtigas,CE3903,false,true,BALLE,"Manaure, LAG",Noche,11,true,,VDP,"Valledupar, CES",61,,446,RAMAL urbano,6,10,3,4,31
gas_interrupted_5,2023-05-31,4,Gasnacer,CE7882,true,true,JOBO,"Sahagún, COR",Mañana,47,true,,VDP,"Valledupar, CES",27,,184,Regional Sabanas,0,17,1,3,10
gas_interrupted_6,2023-06-01,5,Surtigas,CE1167,false,true,JOBO,"Sahagún, COR",Tarde,62,true,,MAM,"Cartagena, BOL",38,,65,Troncal principal,0,27,2,10,0
gas_interrupted_6,2023-06-02,6,Gases de la Guajira,CE7015,true,false,JOBO,"Sahagún, COR",Tarde,59,true,,RIO,"Riohacha, LAG",39,,466,troncal norte,15,13,6,7,14
gas_interrupted_6,2023-06-03,7,Surtigas,CE6884,false,false,,"Sahagún, COR",Mañana,-7,false,,STM,"Santa Marta, MAG",109,,657,Troncal principal,24,23,14,7,16
gas_interrupted_6,2023-06-04,1,Efigas,CE9268,false,true,BALLE,"Manaure, LAG",Madrugada,30,true,,CTG,"Cartagena, BOL",46,,271,Ramal industrial,0,3,17,23,6
gas_interrupted_6,2023-06-05,2,Gases de la Guajira,CE4057,true,false,JOBO,"Sahagún, COR",Tarde,40,true,,VDP,"Valledupar, CES",53,,204,Troncal principal,14,13,4,11,0
gas_interrupted_6,2023-06-06,3,Gasnacer,CE4901,true,true,JOBO,"Sahagún, COR",Madrugada,47,true,,MAM,"Cartagena, BOL",74,,283,Troncal principal,0,3,14,22,25
gas_interrupted_6,2023-06-07,4,Gases del Caribe,CE7533,true,false,BALLE,"Manaure, LAG",Mañana,39,true,,RIO,"Riohacha, LAG",56,,207,Troncal principal,4,15,11,6,20
gas_interrupted_6,2023-06-08,5,Efigas,CE9567,true,false,BALLE,"Manaure, LAG",Mañana,16,true,,BAQ,"Barranquilla, ATL",62,,139,ductos varios,6,7,21,21,1
gas_interrupted_6,2023-06-09,6,Efigas,CE5161,true,false,BALLE,"Manaure, LAG",Tarde,-11,false,,VDP,"Valledupar, CES",78,,121,troncal norte,36,0,7,5,7
gas_interrupted_6,2023-06-10,7,Surtigas,CE1,true,true,BALLE,"Manaure, LAG",Tarde,47,true,,VDP,"Valledupar, CES",40,,213,troncal norte,1,0,28,20,4
gas_interrupted_6,2023-06-11,1,Surtigas,CE7674,true,true,JOBO,"Sahagún, COR",Madrugada,30,true,,MAM,"Cartagena, BOL",104,,133,Ramal industrial,26,7,8,14,16
gas_interrupted_6,2023-06-12,2,Efigas,CE9784,true,false,JOBO,"Sahagún, COR",Madrugada,52,true,,CTG,"Cartagena, BOL",52,,378,Ramal industrial,14,10,4,22,0
gas_interrupted_6,2023-06-13,3,Surtigas,CE0462,false,true,JOBO,"Sahagún, COR",Tarde,17,true,,CTG,"Cartagena, BOL",63,,155,troncal norte,11,18,13,3,3
gas_interrupted_6,2023-06-14,4,Efigas,CE7171,true,true,JOBO,"Sahagún, COR",Tarde,-4,false,,SIN,"Sincelejo, SUC",40,,73,regional sur,29,3,2,8,8
gas_interrupted_6,2023-06-15,5,Gasnacer,CE6990,true,true,BALLE,"Manaure, LAG",Madrugada,51,true,,MTR,"Montería, COR",40,,342,regional sur,33,11,0,6,7
gas_interrupted_6,2023-06-16,6,Gases de la Guajira,CE9485,false,false,JOBO,"Sahagún, COR",Mañana,15,true,,RIO,"Riohacha, LAG",67,,367,troncal norte,6,1,5,15,28
gas_interrupted_6,2023-06-17,7,Gases de la Guajira,CE3918,true,false,BALLE,"Manaure, LAG",Noche,25,true,,BAQ,"Barranquilla, ATL",30,,200,Ramal industrial,5,9,8,16,0
gas_interrupted_6,2023-06-18,null,Gases de la Guajira,CE6586,false,false,JOBO,"Sahagún, COR",Madrugada,32,true,,STM,"Santa Marta, MAG",70,,79,Regional Sabanas,1,32,12,0,3
gas_interrupted_6,2023-06-19,2,Efigas,CE1,false,true,JOBO,"Sahagún, COR",Mañana,15,true,,BAQ,"Barranquilla, ATL",106,,418,ductos varios,21,2,24,20,15
gas_interrupted_6,2023-06-20,3,Gasnacer,CE2603,false,true,BALLE,"Manaure, LAG",Mañana,16,true,,STM,"Santa Marta, MAG",49,,109,regional sur,4,16,39,7,0
gas_interrupted_6,2023-06-21,4,Gases del Caribe,CE5711,false,false,JOBO,"Sahagún, COR",Noche,60,true,,RIO,"Riohacha, LAG",50,,591,RAMAL urbano,11,23,0,9,24
gas_interrupted_6,2023-06-22,5,Surtigas,CE4878,true,false,BALLE,"Manaure, LAG",Madrugada,42,true,,STM,"Santa Marta, MAG",69,,156,Troncal principal,32,3,7,15,0
gas_interrupted_6,2023-06-23,6,Gases de la Guajira,CE9035,true,false,BALLE,"Manaure, LAG",Noche,-5,false,,CTG,"Cartagena, BOL",49,,76,Troncal principal,12,16,2,0,23
gas_interrupted_6,2023-06-24,null,Gases de la Guajira,CE7247,true,false,JOBO,"Sahagún, COR",Madrugada,34,true,,CTG,"Cartagena, BOL",58,,189,regional sur,34,2,8,7,9
gas_interrupted_6,2023-06-25,1,Efigas,CE1559,false,true,JOBO,"Sahagún, COR",Madrugada,-13,false,,STM,"Santa Marta, MAG",42,,657,regional sur,13,11,3,2,3
gas_interrupted_6,2023-06-26,2,Gasnacer,CE5324,false,false,JOBO,"Sahagún, COR",Madrugada,32,true,,BAQ,"Barranquilla, ATL",32,,142,Regional Sabanas,10,0,3,4,5
gas_interrupted_6,2023-06-27,3,Gases de la Guajira,CE9290,true,false,BALLE,"Manaure, LAG",Madrugada,3,true,,STM,"Santa Marta, MAG",41,,399,Ramal industrial,4,3,15,12,18
gas_interrupted_6,2023-06-28,4,Gases de la Guajira,CE4852,false,true,JOBO,"Sahagún, COR",Madrugada,26,true,,STM,"Santa Marta, MAG",48,,139,Ramal industrial,7,7,10,17,4
gas_interrupted_6,2023-06-29,5,Efigas,CE4097,true,true,JOBO,"Sahagún, COR",Tarde,17,true,,BAQ,"Barranquilla, ATL",50,,617,ductos varios,12,10,1,11,22
gas_interrupted_6,2023-06-30,6,Gases de la Guajira,CE9479,true,true,BALLE,"Manaure, LAG",Tarde,0,false,,VDP,"Valledupar, CES",47,,409,RAMAL urbano,7,15,2,13,3
gas_interrupted_7,2023-07-01,7,Gases de la Guajira,CE4068,false,true,JOBO,"Sahagún, COR",Tarde,44,true,,STM,"Santa Marta, MAG",91,,636,Ramal industrial,17,15,18,8,22
gas_interrupted_7,2023-07-02,1,Gasnacer,CE2134,true,false,JOBO,"Sahagún, COR",Madrugada,19,true,,STM,"Santa Marta, MAG",94,,267,ductos varios,19,9,6,26,5
gas_interrupted_7,2023-07-03,2,Gases del Caribe,CE2056,true,false,JOBO,"Sahagún, COR",Madrugada,0,false,,SIN,"Sincelejo, SUC",58,,278,Regional Sabanas,5,19,12,13,10
gas_interrupted_7,2023-07-04,3,Efigas,CE6948,true,true,BALLE,"Manaure, LAG",Madrugada,44,true,,SIN,"Sincelejo, SUC",66,,78,RAMAL urbano,37,15,3,4,0
gas_interrupted_7,2023-07-05,4,Efigas,CE7054,false,true,BALLE,"Manaure, LAG",Madrugada,7,true,,BAQ,"Barranquilla, ATL",89,,354,troncal norte,0,1,31,15,23
gas_interrupted_7,2023-07-06,5,Gases del Caribe,CE6546,true,false,BALLE,"Manaure, LAG",Mañana,10,true,,STM,"Santa Marta, MAG",40,,253,ductos varios,3,1,20,18,12
gas_interrupted_7,2023-07-07,null,Surtigas,CE2145,true,true,BALLE,"Manaure, LAG",Mañana,-13,false,,RIO,"Riohacha, LAG",42,,116,regional sur,1,11,11,12,15
gas_interrupted_7,2023-07-08,7,Gases de la Guajira,CE0845,true,false,BALLE,"Manaure, LAG",Madrugada,47,true,,MAM,"Cartagena, BOL",32,,282,Troncal principal,0,12,5,3,4
gas_interrupted_7,2023-07-09,1,Surtigas,CE3591,true,false,JOBO,"Sahagún, COR",Madrugada,50,true,,MAM,"Cartagena, BOL",28,,544,troncal norte,21,12,5,0,0
gas_interrupted_7,2023-07-10,2,Gases del Caribe,CE5936,false,true,JOBO,"Sahagún, COR",Noche,58,true,,SIN,"Sincelejo, SUC",39,,239,Ramal industrial,1,8,2,23,9
gas_interrupted_7,2023-07-11,3,Efigas,CE5598,false,false,JOBO,"Sahagún, COR",Madrugada,32,true,,MTR,"Montería, COR",66,,128,Troncal principal,6,31,12,1,0
gas_interrupted_7,2023-07-12,4,Gases del Caribe,CE0580,true,false,BALLE,"Manaure, LAG",Tarde,-5,false,,VDP,"Valledupar, CES",27,,498,troncal norte,22,8,0,0,0
gas_interrupted_7,2023-07-13,5,Gases de la Guajira,CE9583,true,false,BALLE,"Manaure, LAG",Noche,22,true,,MTR,"Montería, COR",57,,279,Regional Sabanas,9,13,9,15,15
gas_interrupted_7,2023-07-14,6,Efigas,CE2542,false,true,JOBO,"Sahagún, COR",Tarde,43,true,,MAM,"Cartagena, BOL",32,,558,Ramal industrial,16,12,8,2,6
gas_interrupted_7,2023-07-15,7,Surtigas,CE8662,true,false,BALLE,"Manaure, LAG",Madrugada,4,true,,RIO,"Riohacha, LAG",81,,326,Ramal industrial,5,18,20,7,4
gas_interrupted_7,2023-07-16,1,Gasnacer,CE0493,false,true,BALLE,"Manaure, LAG",Tarde,-5,false,,MTR,"Montería, COR",87,,545,ductos varios,20,11,13,25,20
gas_interrupted_7,2023-07-17,2,Efigas,CE6301,true,true,BALLE,"Manaure, LAG",Mañana,28,true,,MAM,"Cartagena, BOL",54,,258,troncal norte,0,1,1,10,28
gas_interrupted_7,2023-07-18,3,Gases de la Guajira,CE0376,true,false,JOBO,"Sahagún, COR",Noche,51,true,,VDP,"Valledupar, CES",39,,581,regional sur,1,16,25,0,0
gas_interrupted_7,2023-07-19,4,Gases de la Guajira,CE6365,true,false,BALLE,"Manaure, LAG",Noche,9,true,,CTG,"Cartagena, BOL",51,,175,troncal norte,13,0,29,4,0
gas_interrupted_7,2023-07-20,5,Gasnacer,CE2421,false,true,BALLE,"Manaure, LAG",Tarde,12,true,,MTR,"Montería, COR",26,,423,RAMAL urbano,1,7,0,9,16
gas_interrupted_7,2023-07-21,6,Gases de la Guajira,CE0401,true,false,JOBO,"Sahagún, COR",Noche,56,true,,SIN,"Sincelejo, SUC",66,,460,Regional Sabanas,14,30,23,16,0
gas_interrupted_7,2023-07-22,7,Surtigas,CE3958,true,false,JOBO,"Sahagún, COR",Madrugada,7,true,,RIO,"Riohacha, LAG",64,,432,troncal norte,5,13,7,15,8
gas_interrupted_7,2023-07-23,1,Gasnacer,CE1,true,true,BALLE,"Manaure, LAG",Madrugada,18,true,,STM,"Santa Marta, MAG",59,,390,Troncal principal,19,8,11,1,10
gas_interrupted_7,2023-07-24,2,Gasnacer,CE1,true,false,BALLE,"Manaure, LAG",Mañana,62,true,,BAQ,"Barranquilla, ATL",33,,182,Troncal principal,0,19,7,2,17
gas_interrupted_7,2023-07-25,3,Gasnacer,CE4637,true,true,JOBO,"Sahagún, COR",Mañana,24,true,,MAM,"Cartagena, BOL",81,,460,Troncal principal,0,22,11,7,20
gas_interrupted_7,2023-07-26,4,Surtigas,CE3996,false,false,BALLE,"Manaure, LAG",Tarde,27,true,,STM,"Santa Marta, MAG",9,,604,Troncal principal,4,4,0,1,3
gas_interrupted_7,2023-07-27,5,Surtigas,CE4794,true,false,BALLE,"Manaure, LAG",Mañana,43,true,,RIO,"Riohacha, LAG",71,,289,ductos varios,3,6,11,33,23
gas_interrupted_7,2023-07-28,6,Gasnacer,CE9203,true,false,JOBO,"Sahagún, COR",Noche,39,true,,BAQ,"Barranquilla, ATL",51,,212,troncal norte,4,20,22,0,4
gas_interrupted_7,2023-07-29,7,Gases de la Guajira,CE3196,true,false,JOBO,"Sahagún, COR",Mañana,57,true,,RIO,"Riohacha, LAG",17,,619,regional sur,0,11,1,0,6
gas_interrupted_7,2023-07-30,1,Gases del Caribe,CE6573,true,false,BALLE,"Manaure, LAG",Madrugada,59,true,,MTR,"Montería, COR",33,,520,Ramal industrial,3,2,11,5,13
gas_interrupted_7,2023-07-31,2,Surtigas,CE9863,true,false,BALLE,"Manaure, LAG",Tarde,63,true,,BAQ,"Barranquilla, ATL",39,,222,Ramal industrial,31,0,0,1,14
gas_interrupted_8,2023-08-01,3,Gases de la Guajira,CE5983,true,false,BALLE,"Manaure, LAG",Mañana,32,true,,VDP,"Valledupar, CES",29,,449,RAMAL urbano,2,3,9,0,6
gas_interrupted_8,2023-08-02,4,Surtigas,CE7081,true,true,BALLE,"Manaure, LAG",Tarde,-12,false,,SIN,"Sincelejo, SUC",33,,82,regional sur,2,15,5,12,7
gas_interrupted_8,2023-08-03,5,Gases del Caribe,CE8528,true,false,JOBO,"Sahagún, COR",Noche,24,true,,RIO,"Riohacha, LAG",30,,98,RAMAL urbano,5,13,2,13,9
gas_interrupted_8,2023-08-04,6,Surtigas,CE5239,true,false,JOBO,"Sahagún, COR",Madrugada,63,true,,BAQ,"Barranquilla, ATL",93,,108,troncal norte,8,2,23,21,20
gas_interrupted_8,2023-08-05,7,Efigas,CE6700,true,false,JOBO,"Sahagún, COR",Noche,31,true,,BAQ,"Barranquilla, ATL",39,,262,Regional Sabanas,22,9,17,2,1
gas_interrupted_8,2023-08-06,1,Gases de la Guajira,CE0141,true,false,JOBO,"Sahagún, COR",Tarde,27,true,,MAM,"Cartagena, BOL",29,,306,troncal norte,23,3,3,0,2
gas_interrupted_8,2023-08-07,2,Efigas,CE5336,false,false,BALLE,"Manaure, LAG",Noche,17,true,,SIN,"Sincelejo, SUC",61,,166,RAMAL urbano,6,9,0,33,15
gas_interrupted_8,2023-08-08,3,Surtigas,CE0519,false,true,JOBO,"Sahagún, COR",Madrugada,59,true,,STM,"Santa Marta, MAG",29,,139,Troncal principal,9,2,1,8,4
gas_interrupted_8,2023-08-09,4,Efigas,CE3500,true,false,JOBO,"Sahagún, COR",Madrugada,24,true,,MAM,"Cartagena, BOL",73,,525,Troncal principal,23,28,2,3,7
gas_interrupted_8,2023-08-10,5,Gases del Caribe,CE2346,true,true,BALLE,"Manaure, LAG",Mañana,41,true,,CTG,"Cartagena, BOL",76,,172,ductos varios,5,26,38,9,0
gas_interrupted_8,2023-08-11,6,Surtigas,CE2298,false,false,BALLE,"Manaure, LAG",Madrugada,25,true,,RIO,"Riohacha, LAG",20,,514,troncal norte,0,0,1,14,10
gas_interrupted_8,2023-08-12,7,Efigas,CE9950,false,false,BALLE,"Manaure, LAG",Mañana,1,true,,RIO,"Riohacha, LAG",34,,528,Regional Sabanas,1,0,3,8,22
gas_interrupted_8,2023-08-13,1,Gases de la Guajira,CE5783,true,false,BALLE,"Manaure, LAG",Noche,-8,false,,RIO,"Riohacha, LAG",31,,641,RAMAL urbano,3,16,1,4,0
gas_interrupted_8,2023-08-14,2,Gases del Caribe,CE9113,true,false,JOBO,"Sahagún, COR",Noche,3,true,,MAM,"Cartagena, BOL",135,,456,Regional Sabanas,19,29,15,27,8
gas_interrupted_8,2023-08-15,3,Gasnacer,CE6234,true,true,JOBO,"Sahagún, COR",Madrugada,35,true,,SIN,"Sincelejo, SUC",87,,531,troncal norte,0,14,31,20,12
gas_interrupted_8,2023-08-16,4,Gases de la Guajira,CE7398,true,true,JOBO,"Sahagún, COR",Mañana,37,true,,STM,"Santa Marta, MAG",14,,543,regional sur,5,4,0,3,0
gas_interrupted_8,2023-08-17,5,Gases del Caribe,CE3364,true,false,JOBO,"Sahagún, COR",Noche,30,true,,BAQ,"Barranquilla, ATL",103,,193,RAMAL urbano,10,7,17,13,28
gas_interrupted_8,2023-08-18,6,Gases de la Guajira,CE7494,true,true,JOBO,"Sahagún, COR",Madrugada,-2,false,,VDP,"Valledupar, CES",49,,445,troncal norte,9,7,18,12,9
gas_interrupted_8,2023-08-19,7,Efigas,CE6888,false,false,BALLE,"Manaure, LAG",Noche,-4,false,,BAQ,"Barranquilla, ATL",68,,608,regional sur,10,24,0,4,36
gas_interrupted_8,2023-08-20,1,Gases de la Guajira,CE4770,true,false,BALLE,"Manaure, LAG",Mañana,8,true,,MTR,"Montería, COR",28,,114,RAMAL urbano,7,0,7,9,6
gas_interrupted_8,2023-08-21,2,Gases del Caribe,CE1429,true,false,BALLE,"Manaure, LAG",Madrugada,36,true,,CTG,"Cartagena, BOL",30,,318,Regional Sabanas,0,0,1,27,8
gas_interrupted_8,2023-08-22,3,Gasnacer,CE5090,true,true,JOBO,"Sahagún, COR",Noche,48,true,,SIN,"Sincelejo, SUC",39,,404,troncal norte,4,7,11,7,6
gas_interrupted_8,2023-08-23,4,Gasnacer,CE1,false,false,JOBO,"Sahagún, COR",Noche,22,true,,CTG,"Cartagena, BOL",50,,226,troncal norte,15,4,3,7,8
gas_interrupted_8,2023-08-24,5,Surtigas,CE3399,true,false,BALLE,"Manaure, LAG",Madrugada,63,true,,SIN,"Sincelejo, SUC",32,,409,Troncal principal,5,6,7,5,3
gas_interrupted_8,2023-08-25,6,Gasnacer,CE7039,true,false,BALLE,"Manaure, LAG",Mañana,63,true,,VDP,"Valledupar, CES",13,,422,Regional Sabanas,2,1,0,6,3
gas_interrupted_8,2023-08-26,7,Efigas,CE9955,false,false,BALLE,"Manaure, LAG",Tarde,56,true,,STM,"Santa Marta, MAG",82,,86,Ramal industrial,20,17,14,6,25
gas_interrupted_8,2023-08-27,1,Surtigas,CE4512,false,true,BALLE,"Manaure, LAG",Madrugada,0,false,,VDP,"Valledupar, CES",109,,297,Troncal principal,28,9,0,27,11
gas_interrupted_8,2023-08-28,2,Gases de la Guajira,CE4037,true,false,BALLE,"Manaure, LAG",Madrugada,61,true,,BAQ,"Barranquilla, ATL",49,,293,Ramal industrial,35,6,2,1,0
gas_interrupted_8,2023-08-29,3,Surtigas,CE6528,true,true,BALLE,"Manaure, LAG",Mañana,14,true,,SIN,"Sincelejo, SUC",42,,468,troncal norte,5,5,7,0,12
gas_interrupted_8,2023-08-30,4,Efigas,CE8470,false,false,BALLE,"Manaure, LAG",Mañana,16,true,,MTR,"Montería, COR",26,,227,troncal norte,13,0,9,2,2
gas_interrupted_8,2023-08-31,5,Surtigas,CE7194,true,false,BALLE,"Manaure, LAG",Tarde,9,true,,VDP,"Valledupar, CES",66,,313,Ramal industrial,0,20,9,20,3
gas_interrupted_9,2023-09-01,6,Gases de la Guajira,CE1167,true,true,BALLE,"Manaure, LAG",Noche,35,true,,VDP,"Valledupar, CES",53,,435,Regional Sabanas,4,18,5,18,8
gas_interrupted_9,2023-09-02,7,Gasnacer,CE0385,true,true,JOBO,"Sahagún, COR",Mañana,60,true,,,"Sincelejo, SUC",40,,235,ductos varios,11,2,2,13,5
gas_interrupted_9,2023-09-03,1,Surtigas,CE5409,true,false,BALLE,"Manaure, LAG",Madrugada,34,true,,RIO,"Riohacha, LAG",50,,222,Troncal principal,19,0,13,2,6
gas_interrupted_9,2023-09-04,2,Surtigas,CE7507,true,false,JOBO,"Sahagún, COR",Mañana,25,true,,STM,"Santa Marta, MAG",61,,481,Troncal principal,0,11,5,30,1
gas_interrupted_9,2023-09-05,3,Gasnacer,CE4133,true,false,BALLE,"Manaure, LAG",Tarde,38,true,,RIO,"Riohacha, LAG",105,,350,regional sur,23,8,1,12,35
gas_interrupted_9,2023-09-06,4,Surtigas,CE4540,false,true,BALLE,"Manaure, LAG",Mañana,-5,false,,RIO,"Riohacha, LAG",32,,182,ductos varios,7,5,2,7,11
gas_interrupted_9,2023-09-07,5,Efigas,CE0123,false,false,BALLE,"Manaure, LAG",Mañana,28,true,,MTR,"Montería, COR",30,,128,RAMAL urbano,2,18,0,0,6
gas_interrupted_9,2023-09-08,6,Gases de la Guajira,CE5247,false,false,JOBO,"Sahagún, COR",Mañana,-8,false,,BAQ,"Barranquilla, ATL",43,,101,Ramal industrial,3,15,0,3,32
gas_interrupted_9,2023-09-09,7,Gases del Caribe,CE2107,true,true,BALLE,"Manaure, LAG",Mañana,4,true,,VDP,"Valledupar, CES",91,,93,Ramal industrial,16,33,4,25,2
gas_interrupted_9,2023-09-10,1,Gases de la Guajira,CE7239,true,false,BALLE,"Manaure, LAG",Noche,30,true,,MTR,"Montería, COR",50,,209,troncal norte,23,26,1,8,0
gas_interrupted_9,2023-09-11,2,Gasnacer,CE2356,true,false,BALLE,"Manaure, LAG",Noche,59,true,,BAQ,"Barranquilla, ATL",110,,331,Regional Sabanas,35,33,6,4,2
gas_interrupted_9,2023-09-12,3,Gasnacer,CE1146,true,true,BALLE,"Manaure, LAG",Noche,60,true,,VDP,"Valledupar, CES",69,,325,regional sur,2,23,31,3,22
gas_interrupted_9,2023-09-13,4,Efigas,CE4199,false,false,BALLE,"Manaure, LAG",Mañana,-1,false,,CTG,"Cartagena, BOL",17,,190,RAMAL urbano,2,5,8,4,0
gas_interrupted_9,2023-09-14,5,Gasnacer,CE7659,true,false,JOBO,"Sahagún, COR",Tarde,61,true,,STM,"Santa Marta, MAG",59,,547,RAMAL urbano,30,0,4,2,10
gas_interrupted_9,2023-09-15,6,Gasnacer,CE5796,false,false,JOBO,"Sahagún, COR",Tarde,26,true,,CTG,"Cartagena, BOL",34,,250,Ramal industrial,22,1,1,3,1
gas_interrupted_9,2023-09-16,7,Surtigas,CE8082,false,true,BALLE,"Manaure, LAG",Mañana,45,true,,MTR,"Montería, COR",45,,625,Ramal industrial,23,1,0,8,8
gas_interrupted_9,2023-09-17,1,Gases del Caribe,CE8216,true,false,BALLE,"Manaure, LAG",Madrugada,62,true,,VDP,"Valledupar, CES",55,,527,troncal norte,14,4,3,16,2
gas_interrupted_9,2023-09-18,2,Gasnacer,CE4951,true,false,BALLE,"Manaure, LAG",Mañana,0,false,,SIN,"Sincelejo, SUC",22,,221,Regional Sabanas,10,6,3,4,0
gas_interrupted_9,2023-09-19,3,Gases de la Guajira,CE2596,true,false,BALLE,"Manaure, LAG",Madrugada,44,true,,RIO,"Riohacha, LAG",64,,293,RAMAL urbano,26,28,14,0,8
gas_interrupted_9,2023-09-20,4,Gases de la Guajira,CE4430,true,false,JOBO,"Sahagún, COR",Tarde,44,true,,STM,"Santa Marta, MAG",64,,203,regional sur,24,20,3,1,10
gas_interrupted_9,2023-09-21,5,Gases de la Guajira,CE7617,false,true,BALLE,"Manaure, LAG",Mañana,47,true,,STM,"Santa Marta, MAG",95,,604,Troncal principal,4,32,16,21,22
gas_interrupted_9,2023-09-22,6,Gases del Caribe,CE6631,true,true,BALLE,"Manaure, LAG",Mañana,42,true,,RIO,"Riohacha, LAG",68,,482,troncal norte,14,4,36,2,3
gas_interrupted_9,2023-09-23,7,Efigas,CE5330,false,false,JOBO,"Sahagún, COR",Madrugada,59,true,,BAQ,"Barranquilla, ATL",55,,483,Regional Sabanas,4,7,19,0,8
gas_interrupted_9,2023-09-24,1,Gasnacer,CE3672,true,false,JOBO,"Sahagún, COR",Mañana,22,true,,STM,"Santa Marta, MAG",66,,81,RAMAL urbano,12,6,0,6,30
gas_interrupted_9,2023-09-25,2,Surtigas,CE0790,true,true,JOBO,"Sahagún, COR",Tarde,44,true,,MTR,"Montería, COR",53,,557,Troncal principal,11,3,14,19,7
gas_interrupted_9,2023-09-26,3,Gases de la Guajira,CE9682,false,false,,"Manaure, LAG",Madrugada,62,true,,CTG,"Cartagena, BOL",42,,76,RAMAL urbano,11,2,3,14,6
gas_interrupted_9,2023-09-27,4,Gases del Caribe,CE6646,false,false,JOBO,"Sahagún, COR",Mañana,-3,false,,CTG,"Cartagena, BOL",64,,236,regional sur,5,11,3,25,18
gas_interrupted_9,2023-09-28,5,Efigas,CE4591,false,false,JOBO,"Sahagún, COR",Noche,23,true,,RIO,"Riohacha, LAG",94,,575,Ramal industrial,17,20,3,17,19
gas_interrupted_9,2023-09-29,6,Surtigas,CE0758,true,false,BALLE,"Manaure, LAG",Noche,35,true,,BAQ,"Barranquilla, ATL",49,,571,regional sur,0,2,1,0,32
gas_interrupted_9,2023-09-30,7,Gases del Caribe,CE3707,true,false,BALLE,"Manaure, LAG",Noche,48,true,,MTR,"Montería, COR",81,,179,Ramal industrial,13,19,33,23,22
gas_interrupted_10,2023-10-01,1,Efigas,CE6148,true,false,JOBO,"Sahagún, COR",Tarde,64,true,,BAQ,"Barranquilla, ATL",31,,88,troncal norte,0,14,16,2,8
gas_interrupted_10,2023-10-02,2,Gases del Caribe,CE2820,true,false,JOBO,"Sahagún, COR",Tarde,-1,false,,SIN,"Sincelejo, SUC",41,,140,ductos varios,14,5,6,3,17
gas_interrupted_10,2023-10-03,3,Surtigas,CE2355,true,false,JOBO,"Sahagún, COR",Noche,58,true,,VDP,"Valledupar, CES",46,,307,RAMAL urbano,0,3,19,17,1
gas_interrupted_10,2023-10-04,4,Surtigas,CE4596,true,true,BALLE,"Manaure, LAG",Mañana,-2,false,,MAM,"Cartagena, BOL",71,,645,Regional Sabanas,4,12,21,15,30
gas_interrupted_10,2023-10-05,5,Gases de la Guajira,CE0231,true,false,BALLE,"Manaure, LAG",Noche,49,true,,MTR,"Montería, COR",108,,188,Regional Sabanas,14,15,33,5,8
gas_interrupted_10,2023-10-06,6,Gases de la Guajira,CE1803,true,false,JOBO,"Sahagún, COR",Madrugada,44,true,,SIN,"Sincelejo, SUC",44,,527,Troncal principal,4,0,8,14,7
gas_interrupted_10,2023-10-07,7,Gases del Caribe,CE2235,true,false,JOBO,"Sahagún, COR",Madrugada,41,true,,BAQ,"Barranquilla, ATL",52,,646,ductos varios,27,18,2,1,4
