fuente,fecha_despacho,dia_semana,remitente,id_unidad,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,fabricante,modelo,antiguedad_unidd
gas_flows_5,2023-05-08,2,Gases de la Guajira,CE8461,BALLE,"Manaure, LAG",Madrugada,4,true,,MTR,"Montería, COR",105,,234,RAMAL urbano,20,34,6,11,9,Siemens,Mars 100,13
gas_flows_5,2023-05-09,3,Efigas,CE6822,JOBO,"Sahagún, COR",Noche,-6,false,,VDP,"Valledupar, CES",23,,302,Troncal principal,10,0,2,0,16,Siemens,Centaur 40,8
gas_flows_5,2023-05-10,4,Gases del Caribe,CE7442,BALLE,"Manaure, LAG",Noche,0,false,,MTR,"Montería, COR",83,,608,Regional Sabanas,23,18,12,9,16,Caterpillar,Centaur 40,26
gas_flows_5,2023-05-11,5,Gases de la Guajira,CE5948,JOBO,"Sahagún, COR",Tarde,44,true,,RIO,"Riohacha, LAG",25,,629,Ramal industrial,5,7,0,16,0,Solar Turbines,Taurus 60,1
gas_flows_5,2023-05-12,6,Surtigas,CE3025,JOBO,"Sahagún, COR",Mañana,-8,false,,VDP,"Valledupar, CES",41,,371,Troncal principal,2,9,0,2,19,Solar Turbines,Centaur 40,23
gas_flows_5,2023-05-13,7,Gasnacer,CE8851,JOBO,"Sahagún, COR",Tarde,-11,false,,MAM,"Cartagena, BOL",70,,332,ductos varios,27,20,11,12,12,GE Oil & Gas,C15,0
gas_flows_5,2023-05-14,1,Efigas,CE7710,BALLE,"Manaure, LAG",Madrugada,-11,false,,MAM,"Cartagena, BOL",40,,399,RAMAL urbano,11,0,20,5,4,Siemens,Taurus 60,20
gas_flows_5,2023-05-15,2,Gases del Caribe,CE2935,BALLE,"Manaure, LAG",Noche,54,true,,BAQ,"Barranquilla, ATL",32,,280,Regional Sabanas,4,3,0,25,3,Siemens,Centaur 40,19
gas_flows_5,2023-05-16,3,Gases de la Guajira,CE8867,BALLE,"Manaure, LAG",Mañana,55,true,,MTR,"Montería, COR",104,,634,troncal norte,17,26,17,13,4,Caterpillar,C15,5
gas_flows_5,2023-05-17,4,Gasnacer,CE1191,JOBO,"Sahagún, COR",Tarde,8,true,,MTR,"Montería, COR",38,,89,ductos varios,8,2,10,0,11,GE Oil & Gas,Centaur 40,16
gas_flows_5,2023-05-18,5,Gases de la Guajira,CE5750,JOBO,"Sahagún, COR",Noche,33,true,,STM,"Santa Marta, MAG",24,,572,Troncal principal,4,1,2,8,5,Solar Turbines,Taurus 60,19
gas_flows_5,2023-05-19,6,Gases de la Guajira,CE0139,BALLE,"Manaure, LAG",Madrugada,4,true,,SIN,"Sincelejo, SUC",21,,191,RAMAL urbano,6,0,9,3,0,GE Oil & Gas,Mars 100,19
gas_flows_5,2023-05-20,7,Gasnacer,CE8373,BALLE,"Manaure, LAG",Madrugada,9,true,,BAQ,"Barranquilla, ATL",65,,272,ductos varios,6,3,5,3,37,Siemens,Mars 100,22
gas_flows_5,2023-05-21,1,Gasnacer,CE9571,BALLE,"Manaure, LAG",Noche,-2,false,,SIN,"Sincelejo, SUC",51,,462,ductos varios,0,3,14,26,2,GE Oil & Gas,Centaur 40,0
gas_flows_5,2023-05-22,2,Gases de la Guajira,CE3423,JOBO,"Sahagún, COR",Tarde,7,true,,MAM,"Cartagena, BOL",34,,243,Troncal principal,3,12,0,6,3,GE Oil & Gas,Mars 100,1
gas_flows_5,2023-05-23,3,Efigas,CE4669,JOBO,"Sahagún, COR",Tarde,48,true,,BAQ,"Barranquilla, ATL",54,,607,troncal norte,3,15,6,19,4,Caterpillar,Taurus 60,9
gas_flows_5,2023-05-24,4,Gasnacer,CE5418,BALLE,"Manaure, LAG",Madrugada,43,true,,RIO,"Riohacha, LAG",46,,597,Ramal industrial,11,0,35,5,0,Solar Turbines,C15,9
gas_flows_5,2023-05-25,5,Efigas,CE2453,JOBO,"Sahagún, COR",Tarde,42,true,,RIO,"Riohacha, LAG",135,,142,troncal norte,1,18,18,27,32,Siemens,Taurus 60,23
gas_flows_5,2023-05-26,6,Gases de la Guajira,CE7786,JOBO,"Sahagún, COR",Tarde,15,true,,STM,"Santa Marta, MAG",60,,408,Troncal principal,12,5,7,24,4,GE Oil & Gas,C15,21
gas_flows_5,2023-05-27,7,Gases de la Guajira,CE4596,JOBO,"Sahagún, COR",Noche,61,true,,MTR,"Montería, COR",21,,635,Ramal industrial,8,1,4,9,1,Siemens,Centaur 40,10
gas_flows_5,2023-05-28,1,Surtigas,CE9683,BALLE,"Manaure, LAG",Madrugada,48,true,,RIO,"Riohacha, LAG",45,,535,regional sur,18,6,0,3,5,GE Oil & Gas,Mars 100,10
gas_flows_5,2023-05-29,2,Efigas,CE6680,JOBO,"Sahagún, COR",Madrugada,35,true,,MTR,"Montería, COR",57,,388,regional sur,0,9,29,0,10,Solar Turbines,Mars 100,11
gas_flows_5,2023-05-30,3,Gasnacer,CE1606,BALLE,"Manaure, LAG",Mañana,58,true,,MAM,"Cartagena, BOL",30,,639,regional sur,3,15,5,1,8,Siemens,Taurus 60,4
gas_flows_5,2023-05-31,4,Surtigas,CE0215,JOBO,"Sahagún, COR",Noche,20,true,,CTG,"Cartagena, BOL",23,,482,Regional Sabanas,0,2,6,3,7,Caterpillar,Mars 100,3
gas_flows_6,2023-06-01,5,Efigas,CE8329,BALLE,"Manaure, LAG",Noche,-4,false,,RIO,"Riohacha, LAG",75,,643,RAMAL urbano,3,8,29,4,7,Solar Turbines,Taurus 60,0
gas_flows_6,2023-06-02,6,Gases de la Guajira,CE4467,BALLE,"Manaure, LAG",Noche,-15,false,,RIO,"Riohacha, LAG",83,,461,regional sur,4,19,1,35,0,Caterpillar,C15,6
gas_flows_6,2023-06-03,7,Gases de la Guajira,CE1567,BALLE,"Manaure, LAG",Madrugada,27,true,,SIN,"Sincelejo, SUC",50,,257,regional sur,8,2,18,9,24,Siemens,C15,3
gas_flows_6,2023-06-04,1,Gases del Caribe,CE0353,JOBO,"Sahagún, COR",Madrugada,11,true,,MTR,"Montería, COR",32,,84,ductos varios,9,5,5,5,3,Caterpillar,Taurus 60,6
gas_flows_6,2023-06-05,2,Gases del Caribe,CE0945,JOBO,"Sahagún, COR",Madrugada,-5,false,,MTR,"Montería, COR",36,,362,RAMAL urbano,2,0,22,1,13,Siemens,Centaur 40,18
gas_flows_6,2023-06-06,3,Gases de la Guajira,CE1984,JOBO,"Sahagún, COR",Mañana,34,true,,CTG,"Cartagena, BOL",55,,244,ductos varios,12,2,9,14,4,Siemens,Mars 100,11
gas_flows_6,2023-06-07,4,Gases de la Guajira,CE4682,BALLE,"Manaure, LAG",Mañana,30,true,,CTG,"Cartagena, BOL",75,,351,regional sur,30,6,9,14,11,Caterpillar,Centaur 40,14
gas_flows_6,2023-06-08,5,Gases de la Guajira,CE6396,BALLE,"Manaure, LAG",Tarde,51,true,,MAM,"Cartagena, BOL",38,,319,RAMAL urbano,9,2,22,18,2,Siemens,C15,29
gas_flows_6,2023-06-09,6,Gases del Caribe,CE7043,BALLE,"Manaure, LAG",Mañana,49,true,,MTR,"Montería, COR",43,,465,Troncal principal,0,1,7,13,8,Caterpillar,Centaur 40,18
gas_flows_6,2023-06-10,7,Gasnacer,CE3680,BALLE,"Manaure, LAG",Mañana,12,true,,RIO,"Riohacha, LAG",78,,385,regional sur,32,11,13,1,2,Solar Turbines,Mars 100,10
gas_flows_6,2023-06-11,1,Gases de la Guajira,CE2132,JOBO,"Sahagún, COR",Mañana,37,true,,MAM,"Cartagena, BOL",48,,122,Regional Sabanas,5,5,0,11,23,GE Oil & Gas,Taurus 60,24
gas_flows_6,2023-06-12,2,Gasnacer,CE1112,JOBO,"Sahagún, COR",Mañana,-1,false,,SIN,"Sincelejo, SUC",44,,609,regional sur,23,10,9,5,0,Solar Turbines,C15,22
gas_flows_6,2023-06-13,3,Gases de la Guajira,CE4853,BALLE,"Manaure, LAG",Madrugada,31,true,,SIN,"Sincelejo, SUC",62,,410,Troncal principal,3,4,11,26,12,Siemens,Mars 100,14
gas_flows_6,2023-06-14,4,Surtigas,CE9480,BALLE,"Manaure, LAG",Tarde,27,true,,SIN,"Sincelejo, SUC",49,,619,Regional Sabanas,14,15,1,7,16,Siemens,C15,2
gas_flows_6,2023-06-15,5,Efigas,CE8289,JOBO,"Sahagún, COR",Noche,8,true,,RIO,"Riohacha, LAG",55,,159,regional sur,7,16,19,15,6,Siemens,Taurus 60,12
gas_flows_6,2023-06-16,6,Surtigas,CE1696,BALLE,"Manaure, LAG",Madrugada,21,true,,MTR,"Montería, COR",114,,270,Regional Sabanas,22,10,12,27,31,Caterpillar,Centaur 40,0
gas_flows_6,2023-06-17,7,Surtigas,CE5274,JOBO,"Sahagún, COR",Madrugada,61,true,,CTG,"Cartagena, BOL",38,,359,ductos varios,8,1,1,18,5,Solar Turbines,Centaur 40,7
gas_flows_6,2023-06-18,1,Efigas,CE3521,BALLE,"Manaure, LAG",Mañana,-8,false,,RIO,"Riohacha, LAG",61,,571,Regional Sabanas,20,13,17,5,0,Siemens,C15,27
gas_flows_6,2023-06-19,2,Gasnacer,CE1284,BALLE,"Manaure, LAG",Noche,15,true,,VDP,"Valledupar, CES",76,,617,Regional Sabanas,20,14,0,17,1,Siemens,C15,29
gas_flows_6,2023-06-20,3,Gasnacer,CE7827,JOBO,"Sahagún, COR",Noche,51,true,,BAQ,"Barranquilla, ATL",74,,192,troncal norte,3,5,25,7,18,Caterpillar,C15,1
gas_flows_6,2023-06-21,4,Efigas,CE5793,JOBO,"Sahagún, COR",Noche,-15,false,,SIN,"Sincelejo, SUC",54,,212,regional sur,8,0,18,10,13,Siemens,Centaur 40,8
gas_flows_6,2023-06-22,5,Surtigas,CE7070,BALLE,"Manaure, LAG",Tarde,62,true,,RIO,"Riohacha, LAG",88,,567,Ramal industrial,16,12,13,22,9,Siemens,C15,8
gas_flows_6,2023-06-23,null,Surtigas,CE4925,BALLE,"Manaure, LAG",Noche,51,true,,SIN,"Sincelejo, SUC",45,,90,RAMAL urbano,20,6,0,2,4,Solar Turbines,Taurus 60,25
gas_flows_6,2023-06-24,7,Efigas,CE0257,JOBO,"Sahagún, COR",Mañana,53,true,,STM,"Santa Marta, MAG",79,,624,ductos varios,3,10,29,31,8,Caterpillar,Taurus 60,23
gas_flows_6,2023-06-25,1,Gases del Caribe,CE2495,JOBO,"Sahagún, COR",Tarde,11,true,,RIO,"Riohacha, LAG",40,,254,ductos varios,5,16,2,1,5,Siemens,Mars 100,14
gas_flows_6,2023-06-26,2,Surtigas,CE1525,BALLE,"Manaure, LAG",Mañana,20,true,,RIO,"Riohacha, LAG",74,,230,Ramal industrial,8,7,5,39,15,GE Oil & Gas,C15,23
gas_flows_6,2023-06-27,null,Efigas,CE6852,JOBO,"Sahagún, COR",Madrugada,15,true,,MAM,"Cartagena, BOL",74,,478,Troncal principal,8,2,16,22,5,Caterpillar,C15,18
gas_flows_6,2023-06-28,4,Gasnacer,CE0553,JOBO,"Sahagún, COR",Tarde,28,true,,SIN,"Sincelejo, SUC",36,,417,Ramal industrial,8,13,3,4,1,Solar Turbines,Taurus 60,7
gas_flows_6,2023-06-29,5,Gasnacer,CE9221,BALLE,"Manaure, LAG",Madrugada,23,true,,VDP,"Valledupar, CES",38,,270,Ramal industrial,5,5,7,7,3,Solar Turbines,Mars 100,4
gas_flows_6,2023-06-30,6,Gases del Caribe,CE7448,JOBO,"Sahagún, COR",Noche,5,true,,RIO,"Riohacha, LAG",25,,469,regional sur,5,8,1,7,1,GE Oil & Gas,Mars 100,18
gas_flows_7,2023-07-01,7,Efigas,CE1773,BALLE,"Manaure, LAG",Noche,-7,false,,SIN,"Sincelejo, SUC",80,,611,Ramal industrial,21,24,6,2,26,Caterpillar,C15,11
gas_flows_7,2023-07-02,1,Surtigas,CE7729,JOBO,"Sahagún, COR",Madrugada,26,true,,SIN,"Sincelejo, SUC",80,,455,troncal norte,16,13,19,4,18,GE Oil & Gas,Mars 100,15
gas_flows_7,2023-07-03,2,Surtigas,CE3272,JOBO,"Sahagún, COR",Noche,-12,false,,RIO,"Riohacha, LAG",97,,362,Ramal industrial,26,12,24,0,4,GE Oil & Gas,Taurus 60,1
gas_flows_7,2023-07-04,3,Gasnacer,CE0905,JOBO,"Sahagún, COR",Mañana,6,true,,VDP,"Valledupar, CES",79,,131,regional sur,29,12,11,5,7,Solar Turbines,Taurus 60,4
gas_flows_7,2023-07-05,4,Gases de la Guajira,CE7244,JOBO,"Sahagún, COR",Tarde,4,true,,RIO,"Riohacha, LAG",39,,143,Regional Sabanas,16,5,3,0,8,GE Oil & Gas,Taurus 60,24
gas_flows_7,2023-07-06,5,Efigas,CE7963,BALLE,"Manaure, LAG",Noche,24,true,,STM,"Santa Marta, MAG",65,,98,Troncal principal,17,20,16,21,6,Siemens,Mars 100,25
gas_flows_7,2023-07-07,6,Gasnacer,CE6589,JOBO,"Sahagún, COR",Noche,5,true,,MAM,"Cartagena, BOL",69,,127,Troncal principal,2,0,16,29,11,Caterpillar,C15,21
gas_flows_7,2023-07-08,7,Gasnacer,CE6945,JOBO,"Sahagún, COR",Madrugada,13,true,,MAM,"Cartagena, BOL",98,,74,Ramal industrial,19,18,27,2,14,GE Oil & Gas,Mars 100,25
gas_flows_7,2023-07-09,1,Gases del Caribe,CE0330,BALLE,"Manaure, LAG",Madrugada,0,false,,STM,"Santa Marta, MAG",104,,201,ductos varios,29,8,32,1,1,GE Oil & Gas,C15,13
gas_flows_7,2023-07-10,2,Surtigas,CE4312,JOBO,"Sahagún, COR",Mañana,-11,false,,RIO,"Riohacha, LAG",78,,218,ductos varios,9,12,9,18,14,Solar Turbines,Taurus 60,1
gas_flows_7,2023-07-11,3,Surtigas,CE3869,BALLE,"Manaure, LAG",Tarde,31,true,,BAQ,"Barranquilla, ATL",76,,141,Regional Sabanas,12,6,31,15,1,Solar Turbines,Centaur 40,15
gas_flows_7,2023-07-12,4,Efigas,CE8502,JOBO,"Sahagún, COR",Mañana,26,true,,MTR,"Montería, COR",31,,94,troncal norte,9,0,6,1,8,Caterpillar,Centaur 40,12
gas_flows_7,2023-07-13,5,Efigas,CE4636,BALLE,"Manaure, LAG",Noche,49,true,,MAM,"Cartagena, BOL",29,,348,ductos varios,15,1,3,18,3,Solar Turbines,C15,8
gas_flows_7,2023-07-14,6,Gases del Caribe,CE7702,BALLE,"Manaure, LAG",Tarde,38,true,,CTG,"Cartagena, BOL",53,,163,Regional Sabanas,10,16,8,8,12,GE Oil & Gas,Mars 100,18
gas_flows_7,2023-07-15,7,Efigas,CE5238,BALLE,"Manaure, LAG",Tarde,59,true,,VDP,"Valledupar, CES",48,,633,troncal norte,7,14,19,4,0,Siemens,Centaur 40,1
gas_flows_7,2023-07-16,1,Surtigas,CE9457,BALLE,"Manaure, LAG",Noche,-14,false,,SIN,"Sincelejo, SUC",73,,596,Regional Sabanas,0,20,1,12,18,Caterpillar,C15,25
gas_flows_7,2023-07-17,2,Surtigas,CE1631,BALLE,"Manaure, LAG",Noche,35,true,,STM,"Santa Marta, MAG",58,,634,troncal norte,25,12,9,6,4,Siemens,Centaur 40,21
gas_flows_7,2023-07-18,3,Gases del Caribe,CE1,BALLE,"Manaure, LAG",Madrugada,41,true,,MAM,"Cartagena, BOL",32,,418,troncal norte,8,4,1,2,8,Caterpillar,Centaur 40,16
gas_flows_7,2023-07-19,4,Gasnacer,CE3375,JOBO,"Sahagún, COR",Mañana,45,true,,VDP,"Valledupar, CES",31,,386,Ramal industrial,0,6,0,11,4,Solar Turbines,C15,0
gas_flows_7,2023-07-20,5,Surtigas,CE3415,BALLE,"Manaure, LAG",Mañana,-3,false,,RIO,"Riohacha, LAG",24,,285,regional sur,1,0,15,0,0,GE Oil & Gas,C15,10
gas_flows_7,2023-07-21,6,Surtigas,CE3502,BALLE,"Manaure, LAG",Tarde,2,true,,RIO,"Riohacha, LAG",98,,594,Ramal industrial,28,11,0,24,7,Caterpillar,Taurus 60,9
gas_flows_7,2023-07-22,7,Surtigas,CE0988,JOBO,"Sahagún, COR",Noche,-13,false,,MTR,"Montería, COR",58,,547,ductos varios,22,8,15,11,3,Solar Turbines,Mars 100,19
gas_flows_7,2023-07-23,1,Gasnacer,CE0030,BALLE,"Manaure, LAG",Noche,8,true,,MTR,"Montería, COR",70,,108,Troncal principal,6,14,7,19,7,Siemens,Mars 100,26
gas_flows_7,2023-07-24,2,Efigas,CE9310,BALLE,"Manaure, LAG",Madrugada,61,true,,VDP,"Valledupar, CES",67,,315,RAMAL urbano,13,14,0,15,9,Caterpillar,C15,20
gas_flows_7,2023-07-25,3,Gases del Caribe,CE0320,JOBO,"Sahagún, COR",Noche,-9,false,,MTR,"Montería, COR",34,,261,ductos varios,8,22,0,7,11,Siemens,Mars 100,12
gas_flows_7,2023-07-26,4,Gasnacer,CE6259,JOBO,"Sahagún, COR",Tarde,30,true,,RIO,"Riohacha, LAG",52,,553,troncal norte,10,8,11,5,2,GE Oil & Gas,Centaur 40,22
gas_flows_7,2023-07-27,5,Efigas,CE6836,BALLE,"Manaure, LAG",Madrugada,4,true,,BAQ,"Barranquilla, ATL",96,,483,troncal norte,11,20,9,0,27,Caterpillar,Centaur 40,11
gas_flows_7,2023-07-28,6,Surtigas,CE4123,JOBO,"Sahagún, COR",Mañana,-14,false,,SIN,"Sincelejo, SUC",47,,643,Ramal industrial,5,15,1,8,10,Solar Turbines,C15,3
gas_flows_7,2023-07-29,7,Gases del Caribe,CE4345,BALLE,"Manaure, LAG",Tarde,2,true,,CTG,"Cartagena, BOL",54,,469,regional sur,25,15,0,0,1,Caterpillar,C15,27
gas_flows_7,2023-07-30,1,Surtigas,CE2821,BALLE,"Manaure, LAG",Mañana,22,true,,MTR,"Montería, COR",33,,334,Troncal principal,2,4,5,10,2,GE Oil & Gas,Taurus 60,26
gas_flows_7,2023-07-31,2,Surtigas,CE0344,JOBO,"Sahagún, COR",Noche,10,true,,CTG,"Cartagena, BOL",12,,94,ductos varios,5,5,1,0,2,Caterpillar,C15,8
gas_flows_8,2023-08-01,3,Gasnacer,CE0804,BALLE,"Manaure, LAG",Mañana,21,true,,MTR,"Montería, COR",54,,622,ductos varios,13,12,1,23,2,Caterpillar,Taurus 60,8
gas_flows_8,2023-08-02,4,Gases de la Guajira,CE1786,JOBO,"Sahagún, COR",Mañana,35,true,,BAQ,"Barranquilla, ATL",45,,134,Ramal industrial,10,0,5,13,3,GE Oil & Gas,C15,26
gas_flows_8,2023-08-03,5,Gases del Caribe,CE9285,JOBO,"Sahagún, COR",Noche,36,true,,MAM,"Cartagena, BOL",40,,317,Ramal industrial,12,5,26,10,1,Caterpillar,Mars 100,1
gas_flows_8,2023-08-04,6,Gasnacer,CE1177,JOBO,"Sahagún, COR",Tarde,10,true,,SIN,"Sincelejo, SUC",25,,251,Ramal industrial,18,1,2,5,0,GE Oil & Gas,Taurus 60,9
gas_flows_8,2023-08-05,7,Surtigas,CE6246,BALLE,"Manaure, LAG",Noche,-4,false,,RIO,"Riohacha, LAG",98,,149,troncal norte,20,4,27,3,27,GE Oil & Gas,Mars 100,22
gas_flows_8,2023-08-06,1,Gasnacer,CE7380,BALLE,"Manaure, LAG",Madrugada,54,true,,BAQ,"Barranquilla, ATL",53,,645,RAMAL urbano,21,15,8,5,2,Solar Turbines,C15,4
gas_flows_8,2023-08-07,2,Gases de la Guajira,CE7569,BALLE,"Manaure, LAG",Noche,53,true,,SIN,"Sincelejo, SUC",132,,461,ductos varios,0,24,33,20,30,Siemens,Centaur 40,21
gas_flows_8,2023-08-08,3,Surtigas,CE4757,BALLE,"Manaure, LAG",Madrugada,51,true,,RIO,"Riohacha, LAG",64,,381,RAMAL urbano,5,2,8,12,20,Caterpillar,Taurus 60,12
gas_flows_8,2023-08-09,4,Gasnacer,CE5238,JOBO,"Sahagún, COR",Noche,12,true,,CTG,"Cartagena, BOL",97,,544,ductos varios,20,30,19,22,7,Siemens,Centaur 40,27
gas_flows_8,2023-08-10,5,Gases de la Guajira,CE4524,BALLE,"Manaure, LAG",Noche,40,true,,MTR,"Montería, COR",37,,627,Troncal principal,14,1,3,26,0,Siemens,Mars 100,29
gas_flows_8,2023-08-11,6,Efigas,CE6336,JOBO,"Sahagún, COR",Noche,8,true,,RIO,"Riohacha, LAG",40,,356,RAMAL urbano,15,3,7,5,3,Caterpillar,Centaur 40,11
gas_flows_8,2023-08-12,7,Gasnacer,CE0531,JOBO,"Sahagún, COR",Madrugada,51,true,,RIO,"Riohacha, LAG",52,,376,Ramal industrial,7,20,2,12,8,Siemens,C15,10
gas_flows_8,2023-08-13,1,Gases del Caribe,CE2674,JOBO,"Sahagún, COR",Madrugada,1,true,,MTR,"Montería, COR",46,,145,RAMAL urbano,7,5,32,4,3,Solar Turbines,Taurus 60,4
gas_flows_8,2023-08-14,2,Efigas,CE7912,BALLE,"Manaure, LAG",Noche,-6,false,,BAQ,"Barranquilla, ATL",86,,226,Regional Sabanas,35,1,14,15,22,GE Oil & Gas,C15,22
gas_flows_8,2023-08-15,3,Gases del Caribe,CE3847,BALLE,"Manaure, LAG",Tarde,54,true,,RIO,"Riohacha, LAG",34,,335,ductos varios,0,4,10,3,7,GE Oil & Gas,C15,17
gas_flows_8,2023-08-16,4,Efigas,CE3184,JOBO,"Sahagún, COR",Madrugada,47,true,,VDP,"Valledupar, CES",21,,132,Ramal industrial,1,9,3,2,2,Solar Turbines,Taurus 60,15
gas_flows_8,2023-08-17,5,Efigas,CE3478,BALLE,"Manaure, LAG",Madrugada,29,true,,SIN,"Sincelejo, SUC",85,,350,troncal norte,12,30,10,11,19,GE Oil & Gas,Taurus 60,16
gas_flows_8,2023-08-18,6,Gases de la Guajira,CE7291,BALLE,"Manaure, LAG",Noche,38,true,,MAM,"Cartagena, BOL",57,,93,regional sur,2,11,11,32,3,GE Oil & Gas,Centaur 40,27
gas_flows_8,2023-08-19,7,Efigas,CE8012,JOBO,"Sahagún, COR",Madrugada,57,true,,SIN,"Sincelejo, SUC",39,,146,Regional Sabanas,1,0,13,19,1,Caterpillar,Centaur 40,15
gas_flows_8,2023-08-20,1,Gases de la Guajira,CE5140,JOBO,"Sahagún, COR",Madrugada,42,true,,SIN,"Sincelejo, SUC",87,,243,Ramal industrial,28,4,12,15,3,Siemens,Centaur 40,5
gas_flows_8,2023-08-21,2,Gases del Caribe,CE0415,JOBO,"Sahagún, COR",Mañana,3,true,,MAM,"Cartagena, BOL",46,,428,Troncal principal,8,0,30,20,0,GE Oil & Gas,Mars 100,22
gas_flows_8,2023-08-22,3,Gasnacer,CE0228,BALLE,"Manaure, LAG",Noche,51,true,,MAM,"Cartagena, BOL",73,,340,troncal norte,2,22,5,18,3,Solar Turbines,Centaur 40,5
gas_flows_8,2023-08-23,4,Efigas,CE0906,JOBO,"Sahagún, COR",Tarde,42,true,,VDP,"Valledupar, CES",37,,160,Regional Sabanas,5,8,5,15,1,Caterpillar,Taurus 60,8
gas_flows_8,2023-08-24,5,Gasnacer,CE3163,BALLE,"Manaure, LAG",Noche,51,true,,STM,"Santa Marta, MAG",24,,628,troncal norte,7,3,4,5,7,Caterpillar,C15,15
gas_flows_8,2023-08-25,6,Gases del Caribe,CE7971,JOBO,"Sahagún, COR",Madrugada,10,true,,BAQ,"Barranquilla, ATL",72,,630,regional sur,6,6,5,36,3,GE Oil & Gas,Mars 100,3
gas_flows_8,2023-08-26,7,Surtigas,CE5195,BALLE,"Manaure, LAG",Mañana,57,true,,CTG,"Cartagena, BOL",69,,312,RAMAL urbano,18,2,24,12,9,GE Oil & Gas,Mars 100,17
gas_flows_8,2023-08-27,1,Efigas,CE6375,BALLE,"Manaure, LAG",Madrugada,0,false,,MTR,"Montería, COR",54,,227,ductos varios,15,28,4,23,2,Solar Turbines,Taurus 60,5
gas_flows_8,2023-08-28,2,Gases de la Guajira,CE0957,BALLE,"Manaure, LAG",Noche,-14,false,,SIN,"Sincelejo, SUC",99,,413,troncal norte,4,12,8,22,35,Caterpillar,Taurus 60,11
gas_flows_8,2023-08-29,3,Gases del Caribe,CE2073,JOBO,"Sahagún, COR",Madrugada,16,true,,BAQ,"Barranquilla, ATL",35,,188,Regional Sabanas,4,2,13,5,2,Caterpillar,C15,27
gas_flows_8,2023-08-30,4,Efigas,CE2758,JOBO,"Sahagún, COR",Noche,-2,false,,STM,"Santa Marta, MAG",68,,521,Regional Sabanas,12,7,3,19,6,Caterpillar,Taurus 60,12
gas_flows_8,2023-08-31,5,Gases de la Guajira,CE5912,BALLE,"Manaure, LAG",Madrugada,61,true,,SIN,"Sincelejo, SUC",45,,186,Ramal industrial,10,8,4,28,1,GE Oil & Gas,C15,14
gas_flows_9,2023-09-01,6,Gases de la Guajira,CE3787,JOBO,"Sahagún, COR",Noche,27,true,,MTR,"Montería, COR",53,,242,Regional Sabanas,8,22,2,15,19,Siemens,Mars 100,6
gas_flows_9,2023-09-02,7,Efigas,CE5105,BALLE,"Manaure, LAG",Tarde,10,true,,MTR,"Montería, COR",75,,637,regional sur,4,10,1,16,23,Siemens,,26
gas_flows_9,2023-09-03,1,Gases del Caribe,CE4123,JOBO,"Sahagún, COR",Mañana,25,true,,CTG,"Cartagena, BOL",93,,140,RAMAL urbano,3,0,27,31,21,Siemens,Centaur 40,17
gas_flows_9,2023-09-04,2,Gases del Caribe,CE9068,JOBO,"Sahagún, COR",Madrugada,60,true,,SIN,"Sincelejo, SUC",81,,135,Ramal industrial,29,24,15,0,0,GE Oil & Gas,C15,27
gas_flows_9,2023-09-05,3,Gases de la Guajira,CE8079,BALLE,"Manaure, LAG",Noche,1,true,,MAM,"Cartagena, BOL",48,,431,regional sur,15,0,18,2,21,Siemens,Centaur 40,23
gas_flows_9,2023-09-06,4,Efigas,CE2882,JOBO,"Sahagún, COR",Mañana,49,true,,MTR,"Montería, COR",73,,402,Ramal industrial,17,1,11,15,28,GE Oil & Gas,Taurus 60,12
gas_flows_9,2023-09-07,5,Efigas,CE6093,BALLE,"Manaure, LAG",Mañana,51,true,,BAQ,"Barranquilla, ATL",80,,224,ductos varios,0,27,2,27,1,Siemens,C15,21
gas_flows_9,2023-09-08,6,Gasnacer,CE9642,BALLE,"Manaure, LAG",Noche,45,true,,VDP,"Valledupar, CES",17,,155,Ramal industrial,13,0,0,3,3,Siemens,Taurus 60,18
gas_flows_9,2023-09-09,7,Gasnacer,CE5728,JOBO,"Sahagún, COR",Tarde,7,true,,VDP,"Valledupar, CES",46,,470,ductos varios,3,3,4,20,3,Caterpillar,Mars 100,11
gas_flows_9,2023-09-10,1,Gasnacer,CE6324,BALLE,"Manaure, LAG",Noche,15,true,,RIO,"Riohacha, LAG",60,,592,Ramal industrial,0,38,5,6,3,Solar Turbines,Centaur 40,23
gas_flows_9,2023-09-11,2,Gases del Caribe,CE4912,JOBO,"Sahagún, COR",Noche,11,true,,SIN,"Sincelejo, SUC",25,,593,ductos varios,4,2,11,13,2,Solar Turbines,C15,4
gas_flows_9,2023-09-12,3,Gases del Caribe,CE7873,BALLE,"Manaure, LAG",Mañana,11,true,,VDP,"Valledupar, CES",15,,123,RAMAL urbano,8,0,5,1,1,Caterpillar,Centaur 40,16
gas_flows_9,2023-09-13,4,Gases de la Guajira,CE7806,JOBO,"Sahagún, COR",Noche,20,true,,CTG,"Cartagena, BOL",79,,176,Regional Sabanas,5,13,35,16,5,Solar Turbines,Taurus 60,20
